from,to
Injury,Alzheimers
Injury,Disability_NOS
Injury,Hypertension
Cerebrovascular_accident,Disability_NOS
Cerebrovascular_accident,Hypertension
Alzheimers,Disability_NOS
Hypertension,Alzheimers
Hypertension,Cerebrovascular_accident
Hypertension,Disability_NOS
