from,to
Fibrosis,Hypertension
Angiotensin_II,Fibrosis
Angiotensin_II,Hypertension
Diet,Alzheimers
Diet,Fibrosis
Diet,Hypertension
Hypertension,Alzheimers
Hypertension,Fibrosis
