from,to
Degenerative_abnormality,Alzheimers
Degenerative_abnormality,Hypertension
Injection_procedure,Alzheimers
Injection_procedure,Degenerative_abnormality
Injection_procedure,Hypertension
Injury,Alzheimers
Injury,Degenerative_abnormality
Injury,Hypertension
Hypertension,Alzheimers
Alzheimers,Degenerative_abnormality
