from,to
Diet,Alzheimers
Diet,Hypertension
Diet,Diabetes
Hypertension,Alzheimers
Hypertension,Diabetes
Injection_procedure,Alzheimers
Injection_procedure,Hypertension
Injection_procedure,Diabetes
Diabetes,Alzheimers
Diabetes,Hypertension
