node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Stenosis_unspecified,regular,0,2,2,0.000000,0.000578,False,590,1
Steroids,regular,0,4,4,0.000000,0.000578,False,591,1
Stiffness,regular,1,1,2,0.000000,0.001678,True,75,50
Stimulus,regular,0,1,1,0.000000,0.000578,False,592,1
Stomatitis,regular,1,0,1,0.000000,0.000615,False,529,1
Streptozocin,regular,0,10,10,0.000000,0.000578,False,594,1
Stroke_Acute,regular,1,0,1,0.000000,0.000655,False,310,1
Study_models,regular,0,6,6,0.000000,0.000578,False,595,1
Subarachnoid_Hemorrhage,regular,0,1,1,0.000000,0.000578,False,597,1
Substance,regular,0,2,2,0.000000,0.000578,False,598,1
Substance_P,regular,0,1,1,0.000000,0.000578,False,599,1
Sudden_infant_death_syndrome,regular,0,1,1,0.000000,0.000578,False,600,1
Sugars,regular,0,1,1,0.000000,0.000578,False,601,1
Superoxides,regular,0,1,1,0.000000,0.000578,False,602,1
Systolic_dysfunction,regular,0,1,1,0.000000,0.000578,False,603,1
TGFB1_protein_human_TGFB1,regular,0,1,1,0.000000,0.000578,False,604,1
TNF_protein_human_TNF,regular,0,14,14,0.000000,0.000578,False,606,1
Tachycardia,regular,0,2,2,0.000000,0.000578,False,607,1
Tacrolimus,regular,0,1,1,0.000000,0.000578,False,608,1
Takayasu_s_Arteritis,regular,0,1,1,0.000000,0.000578,False,609,1
Telemedicine,regular,1,0,1,0.000000,0.000757,False,86,1
Testosterone,regular,0,1,1,0.000000,0.000578,False,610,1
Tetradecanoylphorbol_Acetate,regular,0,1,1,0.000000,0.000578,False,611,1
Thioacetamide,regular,0,2,2,0.000000,0.000578,False,612,1
Thiopental,regular,0,1,1,0.000000,0.000578,False,613,1
Thrombocytopenia,regular,1,0,1,0.000000,0.000615,False,530,1
Thromboembolism,regular,0,1,1,0.000000,0.000578,False,614,1
Thrombophilia,regular,0,1,1,0.000000,0.000578,False,616,1
Thrombus,regular,0,3,3,0.000000,0.000578,False,617,1
Tissue_damage,regular,1,0,1,0.000000,0.000615,False,550,1
Tourniquets,regular,0,2,2,0.000000,0.000578,False,618,1
Toxin,regular,0,1,1,0.000000,0.000578,False,619,1
Transforming_Growth_Factor_beta,regular,0,1,1,0.000000,0.000578,False,620,1
Transplantation,regular,0,1,1,0.000000,0.000578,False,621,1
Trisomy,regular,0,1,1,0.000000,0.000578,False,622,1
Tuberculosis,regular,0,1,1,0.000000,0.000578,False,623,1
Turpentine,regular,0,1,1,0.000000,0.000578,False,624,1
Ulcer,regular,1,0,1,0.000000,0.000597,False,318,1
Unilateral_nephrectomy,regular,0,1,1,0.000000,0.000578,False,625,1
Unilateral_renal_artery_stenosis,regular,0,1,1,0.000000,0.000578,False,626,1
Up_Regulation_Physiology,regular,1,0,1,0.000000,0.000613,False,605,1
Uric_Acid,regular,0,1,1,0.000000,0.000578,False,627,1
Vaccines,regular,0,1,1,0.000000,0.000578,False,628,1
Vascular_Diseases,regular,1,3,4,0.000000,0.001678,True,75,50
Vasoconstrictor_Agents,regular,0,1,1,0.000000,0.000578,False,629,1
Vasodilation,regular,1,0,1,0.000000,0.000700,False,496,1
Vasodilation_disorder,regular,0,1,1,0.000000,0.000578,False,630,1
Venoms,regular,0,1,1,0.000000,0.000578,False,631,1
Ventricular_Dysfunction_Left,regular,1,0,1,0.000000,0.001678,False,66,1
Ventricular_Fibrillation,regular,1,1,2,0.000000,0.000886,False,49,1
Ventricular_arrhythmia,regular,1,0,1,0.000000,0.000886,False,50,1
Ventricular_hypertrophy,regular,1,0,1,0.000000,0.001678,False,67,1
Virus,regular,0,18,18,0.000000,0.000578,False,633,1
Vitamin_D_Deficiency,regular,0,2,2,0.000000,0.000578,False,634,1
Vitamin_K_3,regular,0,1,1,0.000000,0.000578,False,635,1
Water,regular,0,1,1,0.000000,0.000578,False,636,1
Water_consumption,regular,1,0,1,0.000000,0.000639,False,149,1
Wounds_and_Injuries,regular,0,5,5,0.000000,0.000578,False,637,1
X_linked_agammaglobulinemia,regular,1,0,1,0.000000,0.000587,False,478,1
Xenobiotics,regular,0,1,1,0.000000,0.000578,False,638,1
Zinc,regular,0,1,1,0.000000,0.000578,False,639,1
Zymosan,regular,0,1,1,0.000000,0.000578,False,640,1
adenine,regular,0,2,2,0.000000,0.000578,False,641,1
adenoma,regular,0,2,2,0.000000,0.000578,False,642,1
alanosine,regular,0,1,1,0.000000,0.000578,False,643,1
alpha_Synuclein,regular,0,2,2,0.000000,0.000578,False,644,1
aluminum,regular,0,1,1,0.000000,0.000578,False,645,1
aluminum_chloride,regular,0,1,1,0.000000,0.000578,False,646,1
aorta_constriction,regular,0,1,1,0.000000,0.000578,False,647,1
arginine_methyl_ester,regular,0,1,1,0.000000,0.000578,False,648,1
beta_Thalassemia,regular,1,0,1,0.000000,0.000587,False,479,1
beta_site_APP_cleaving_enzyme_1_BACE1,regular,0,1,1,0.000000,0.000578,False,649,1
bevacizumab,regular,0,1,1,0.000000,0.000578,False,650,1
carrageenan,regular,0,2,2,0.000000,0.000578,False,651,1
cell_injury,regular,4,0,4,0.000000,0.000747,False,319,1
cytokine,regular,0,8,8,0.000000,0.000578,False,652,1
cytotoxicity,regular,4,0,4,0.000000,0.000746,False,96,1
depolarization,regular,3,0,3,0.000000,0.001232,False,503,1
desoxycorticosterone_acetate,regular,0,1,1,0.000000,0.000578,False,653,1
diabetic,regular,1,0,1,0.000000,0.000627,False,593,1
end_organ_damage,regular,1,0,1,0.000000,0.001678,False,68,1
galactose,regular,0,1,1,0.000000,0.000578,False,654,1
gamma_secretase,regular,0,1,1,0.000000,0.000578,False,655,1
gene_therapy,regular,0,3,3,0.000000,0.000578,False,656,1
glucose_high,regular,0,1,1,0.000000,0.000578,False,657,1
hearing_impairment,regular,1,0,1,0.000000,0.000587,False,480,1
homocysteine,regular,0,2,2,0.000000,0.000578,False,658,1
hydrochloride,regular,0,1,1,0.000000,0.000578,False,659,1
hypercholesterolemia,regular,1,0,1,0.000000,0.000597,False,275,1
hypoglycemia,regular,2,0,2,0.000000,0.001188,False,45,1
imbalance,regular,0,4,4,0.000000,0.000578,False,660,1
inhibitors,regular,0,3,3,0.000000,0.000578,False,661,1
loss_bone,regular,1,0,1,0.000000,0.000660,False,348,1
microglial_cell_activation,regular,1,0,1,0.000000,0.000592,False,428,1
nervous_system_disorder,regular,1,0,1,0.000000,0.000587,False,481,1
neuron_loss,regular,0,1,1,0.000000,0.000578,False,662,1
neuronal,regular,0,1,1,0.000000,0.000578,False,663,1
oxidized_low_density_lipoprotein,regular,0,4,4,0.000000,0.000578,False,664,1
parathyroid_hormone_related_protein,regular,0,1,1,0.000000,0.000578,False,665,1
particle,regular,0,3,3,0.000000,0.000578,False,666,1
potassium_oxonate,regular,0,1,1,0.000000,0.000578,False,667,1
presenilin,regular,0,1,1,0.000000,0.000578,False,668,1
presenilin_1,regular,0,1,1,0.000000,0.000578,False,669,1
receptor,regular,0,3,3,0.000000,0.000578,False,670,1
rotenone,regular,0,1,1,0.000000,0.000578,False,671,1
sevoflurane,regular,0,2,2,0.000000,0.000578,False,672,1
sorafenib,regular,0,2,2,0.000000,0.000578,False,673,1
tau_Proteins,regular,0,1,1,0.000000,0.000578,False,674,1
tert_Butylhydroperoxide,regular,0,1,1,0.000000,0.000578,False,675,1
vascular_factor,regular,0,1,1,0.000000,0.000578,False,676,1
