node,scc_id,scc_size
Acute_Erythroblastic_Leukemia,112,1
Acute_Lung_Injury,113,1
Acute_inflammation,114,1
Acute_myocardial_infarction,115,1
Adhesions,116,1
Administration_Oral,117,1
Osteoporosis,118,1
Adrenal_Cortex_Hormones,119,1
Cushing_Syndrome,120,1
Adrenal_Cortical_Adenoma,121,1
Adrenal_Gland_Neoplasms,122,1
Adrenal_adenoma,123,1
Adrenergic_Receptor,124,1
Adrenoleukodystrophy,125,1
Adriamycin,126,1
Infection,127,1
Occupational_asthma,128,1
Agent,129,1
Aldosterone,130,1
Allergens,131,1
Alloxan,132,1
Alopecia,133,1
Amino_Acid_Substitution,134,1
Amnesia,135,1
Amyloid,136,1
Amyloid_Fibrils,137,1
Amyloid_beta,138,1
Amyloid_beta_Peptides,139,1
Amyloid_beta_Protein_Precursor,140,1
Amyloidosis,141,1
Amyotrophic_Lateral_Sclerosis,142,1
Anaphylaxis,143,1
Androgens,144,1
Aneurysm_Dissecting,145,1
Angiogenesis_Inhibitors,146,1
Hypertensive,147,1
Oxidative_Stress,148,1
Water_consumption,149,1
Angiotensin_II,150,1
Angiotensins,151,1
Anti_Inflammatory_Agents_Non_Steroidal,152,1
Antigens,153,1
Antihypertensive_Agents,154,1
Antioxidants,155,1
Aortic_coarctation,156,1
Apolipoprotein_E4,157,1
Apolipoprotein_E_APOE,158,1
Pancreatitis,159,1
Arginine,160,1
Argipressin,161,1
Arsenic,162,1
Arthritis,163,1
Asphyxia,164,1
Aspiration_Pneumonia,165,1
Aspirin,166,1
Ataxia_Telangiectasia,167,1
Atherosclerotic_renal_artery_stenosis,168,1
Autonomic_Dysreflexia,169,1
Autosomal_Dominant_Disorder,170,1
Autosomal_Recessive_Disorder,171,1
Bacteria,172,1
Bacterial_Infections,173,1
Bacterial_Vaginosis,174,1
Banding_procedure,175,1
Bilateral_renal_artery_stenosis,176,1
Traumatic_Brain_Injury,177,1
Blast,178,1
Bleomycin,179,1
Blood_Coagulation_Disorders,180,1
Blood_Pressure_Monitoring_Ambulatory,181,1
Bone_necrosis,182,1
Bradykinin,183,1
Brain_Injuries,184,1
Bronchiolitis,185,1
CD69_protein_human_CD69,186,1
COLLAGENASE,187,1
CRYGC_CRYGEP,188,1
Cadmium,189,1
Calcineurin_inhibitor,190,1
Calcium,191,1
Candidate_Disease_Gene,192,1
Carbon_Tetrachloride,193,1
Carbon_tetrachloride_homeopathic_preparation,194,1
Carcinogens,195,1
Cardiomyopathies_Primary,196,1
Cardiomyopathy_Dilated,197,1
Cardiopulmonary_Bypass,198,1
Cardiovascular_arteriosclerosis_unspecified,199,1
Catecholamines,200,1
Cerebral_Amyloid_Angiopathy,201,1
Cerebral_Infarction,202,1
Cerebral_Ischemia,203,1
Cerebrospinal_Fluid,204,1
Cervical_Ripening,205,1
Charcot_Marie_Tooth_Disease,206,1
Chemicals,207,1
Chemokine_C_C_Motif_Ligand_4_CCL4,208,1
Chlorpyrifos,209,1
Cholestasis,210,1
Cholesterol,211,1
Chronic_Disease,212,1
Chronic_Obstructive_Airway_Disease,213,1
Chronic_infectious_disease,214,1
Chymosin_REN,215,1
Cigarette_smoke,216,1
Cisplatin,217,1
Clip,218,1
Clipping,219,1
Closure_by_clamp,220,1
Hyperactive_behavior,221,1
Cocaine,222,1
Communicable_Diseases,223,1
Compression_procedure,224,1
Concanavalin_A,225,1
Congenital_Abnormality,226,1
Congenital_Disorders,227,1
Secondary_hypertension,228,1
Conn_Syndrome,229,1
Connective_Tissue_Diseases,230,1
Constriction_procedure,231,1
Contraceptives_Oral,232,1
Contrast_Media,233,1
Copper,234,1
Coronary_Artery_Vasospasm,235,1
Coronary_Occlusion,236,1
Coronavirus_Infections,237,1
Corticosterone,238,1
Corticotropin,239,1
Cyclophosphamide,240,1
Gingival_Overgrowth,241,1
NEPHROTOXICITY,242,1
Cyclosporine,243,1
Cystic_Fibrosis,244,1
Cytokinesis_of_the_fertilized_ovum,245,1
Cytopathic_effect,246,1
DNA_Damage,247,1
DNA_Mitochondrial,248,1
DOCA,249,1
Deafness,250,1
Death_finding,251,1
Degenerative_polyarthritis,252,1
Dementia,253,1
Denervation,254,1
Deoxycorticosterone,255,1
Dependence,256,1
Depressive_disorder,257,1
Deterioration,258,1
Dexamethasone,259,1
Dextran,260,1
Dextran_Sulfate,261,1
Dextran_Sulfate_Sodium,262,1
Diabetes_Mellitus_Insulin_Dependent,263,1
Diarrhea,264,1
Diarrheal_disorder,265,1
Dyslipidemias,266,1
Fatty_degeneration,267,1
Glucose_Intolerance,268,1
Hyperhomocysteinemia,269,1
Hyperlipidemia,270,1
Mouse_Model,271,1
Non_alcoholic_Fatty_Liver_Disease,272,1
Nonalcoholic_Steatohepatitis,273,1
Steatohepatitis_non_alcoholic,274,1
hypercholesterolemia,275,1
Diet,276,1
Dysbiosis,277,1
Diet_High_Fat,278,1
Diet_Protein_Restricted,279,1
Disease_Progression,280,1
Dissociation,281,1
Dopamine,282,1
Dopamine_Receptor,283,1
Down_Regulation,284,1
Down_Syndrome,285,1
Doxorubicin,286,1
Drinking_Water,287,1
ERCC8_CSH1_HSPA9,288,1
Embolism,289,1
Emotional_Stress,290,1
Encephalitis,291,1
Endocrine_System_Diseases,292,1
Endopeptidases,293,1
Endothelin,294,1
Endothelin_1,295,1
Endotoxemia,296,1
Endotoxins,297,1
Epilepsy,298,1
Platelet_aggregation,299,1
Epinephrine,300,1
Erythropoietin,301,1
Malignant_neoplasm_of_breast,302,1
Estrogens,303,1
Gastric_mucosal_lesion,304,1
Gastric_ulcer,305,1
Hepatotoxicity,306,1
Injury_of_stomach,307,1
Hydrocephalus,308,1
Hydronephrosis,309,1
Stroke_Acute,310,1
Obstruction,311,1
Lesion,312,1
Lesion_of_stomach,313,1
Liver_damage,314,1
Liver_diseases,315,1
Sedation,316,1
Stress,317,1
Ulcer,318,1
cell_injury,319,1
Ethanol,320,1
Etomidate,321,1
Excision,322,1
Exocytosis,323,1
Fabry_Disease,324,1
Familial_Alzheimer_s_disease,325,1
Familial_Mediterranean_Fever,326,1
Familial_disease,327,1
Fatty_Acids,328,1
Fatty_Acids_Nonesterified,329,1
Febrile_neutropenia,330,1
Fentanyl,331,1
Fever,332,1
Fibromuscular_Dysplasia,333,1
Fibrosis_Liver,334,1
Fluid_overload,335,1
Fluorouracil,336,1
Formalin,337,1
Free_Radicals,338,1
Freund_s_Adjuvant,339,1
Fructose,340,1
Galactosamine,341,1
Gaucher_Disease,342,1
Gene_Mutation,343,1
Glaucoma,344,1
Glomerulonephritis,345,1
Glucocorticoid_remediable_aldosteronism,346,1
Muscular_Atrophy,347,1
loss_bone,348,1
Glucocorticoids,349,1
Glucose,350,1
Glutamate,351,1
Glycerol,352,1
Glycogen_Synthase_Kinase_3,353,1
Glycosylation_End_Products_Advanced,354,1
Glycyrrhizic_Acid,355,1
HIV_Infections,356,1
Halothane,357,1
Heart_Arrest,358,1
Helicobacter_pylori,359,1
Hemolytic_Uremic_Syndrome,360,1
Hemorrhage,361,1
Hemorrhagic_Fevers_Viral,362,1
Hepatitis,363,1
Hepatitis_B,364,1
Hepatitis_B_Virus,365,1
Hepatitis_C,366,1
Hepatitis_C_virus,367,1
Hepatolenticular_Degeneration,368,1
Hereditary_Diseases,369,1
Herpesvirus_1_Human,370,1
Histamine,371,1
Human_cells,372,1
Huntington_Disease,373,1
Hydrocortisone,374,1
Hydrogen_Peroxide,375,1
Hyperaldosteronism,376,1
Hypercholesterolemia_Familial,377,1
Hypernatremia,378,1
Hyperparathyroidism,379,1
Hyperparathyroidism_Primary,380,1
Hyperphagia,381,1
Hypertension_Renovascular,382,1
Hyperuricemia,383,1
Hypoplasia,384,1
IMPACT_gene,385,1
Immobilization,386,1
Immune_Tolerance,387,1
Immune_response,388,1
Immunologic_Deficiency_Syndromes,389,1
Immunosuppressive_Agents,390,1
Impaired_cognition,391,1
Pyroptosis,392,1
Inflammasomes,393,1
Influenza,394,1
Infusion_procedures,395,1
Injection,396,1
Injection_procedure,397,1
Injections_Intraperitoneal,398,1
Insulin,399,1
Interleukin_1_beta,400,1
Intestinal_Microbiome,401,1
Intubation_Intratracheal,402,1
Ionizing_radiation,403,1
Ions,404,1
Iron,405,1
Isoflurane,406,1
Isoproterenol,407,1
Juxtaglomerular_tumor,408,1
Ketamine,409,1
Kidney_Transplantation,410,1
LRRK2_gene_LRRK2,411,1
Left_ventricular_systolic_dysfunction,412,1
Leptin_LEP,413,1
Leukoencephalopathy,414,1
Leukopenia,415,1
Licorice,416,1
Septicemia,417,1
Ligation,418,1
Lipids,419,1
Liver_Failure_Acute,420,1
Lung_Injury,421,1
Memory_impairment,422,1
Neuroinflammation,423,1
Peritonitis,424,1
Septic_Shock,425,1
Shock,426,1
Shock_Endotoxic,427,1
microglial_cell_activation,428,1
Lipopolysaccharides,429,1
Liquid_substance,430,1
Liver_Failure,431,1
Long_QT_Syndrome,432,1
Lung_Diseases_Interstitial,433,1
Lung_diseases,434,1
Lysosomal_Storage_Diseases,435,1
MAPT,436,1
MAPT_protein_human_MAPT,437,1
Magnesium,438,1
Malaria,439,1
Malnutrition,440,1
Marfan_Syndrome,441,1
Massive_hemorrhage,442,1
Mental_deterioration,443,1
Metals,444,1
Metals_Heavy,445,1
Methamphetamine,446,1
Methylcholanthrene,447,1
Silence,448,1
MicroRNAs,449,1
Microplastics,450,1
Midazolam,451,1
Middle_Cerebral_Artery_Occlusion,452,1
Migraine_Disorders,453,1
Mineralocorticoid_Receptor,454,1
Mineralocorticoids,455,1
Mitochondrial_Diseases,456,1
Mixture,457,1
Monocrotaline,458,1
Mucositis,459,1
Multiple_Organ_Failure,460,1
Multiple_Sclerosis,461,1
Muscular_Dystrophies,462,1
Muscular_Dystrophy_Duchenne,463,1
Musculoskeletal_Diseases,464,1
Myasthenic_Syndromes_Congenital,465,1
Myopathy,466,1
Neuromuscular_Diseases,467,1
Osteogenesis_Imperfecta,468,1
Parkinsonian_Disorders,469,1
Polycystic_Kidney_Autosomal_Dominant,470,1
Primary_immune_deficiency_disorder,471,1
Rare_Diseases,472,1
Retinal_Degeneration,473,1
Retinitis_Pigmentosa,474,1
Rett_Syndrome,475,1
Skin_Diseases_Genetic,476,1
Spinal_Muscular_Atrophy,477,1
X_linked_agammaglobulinemia,478,1
beta_Thalassemia,479,1
hearing_impairment,480,1
nervous_system_disorder,481,1
Mutation,482,1
Mycobacterium_tuberculosis,483,1
Mycoses,484,1
Myelosuppression,485,1
NG_Nitroarginine_Methyl_Ester,486,1
NOS3_protein_human_NOS3,487,1
N_Methylaspartate,488,1
Na_K_Exchanging_ATPase,489,1
Nephrectomy,490,1
Neuropathy,491,1
Neurotoxins,492,1
Neutropenia,493,1
Nicotine,494,1
Nicotinic_Receptors,495,1
Vasodilation,496,1
Nitric_Oxide,497,1
Nitric_Oxide_Synthase,498,1
Nitroarginine,499,1
Nitroglycerin,500,1
Noise,501,1
Noncommunicable_Diseases,502,1
depolarization,503,1
Norepinephrine,504,1
Okadaic_Acid,505,1
Oleic_Acid,506,1
Operative_Surgical_Procedures,507,1
Oral_Mucositis,508,1
Ouabain,509,1
Ovalbumin,510,1
Overweight,511,1
Oxidants,512,1
Oxidation,513,1
Oxidative_Damage,514,1
Oxidopamine,515,1
Oxygen,516,1
Oxytocin,517,1
PS2_protein_alzheimer_associated_PSEN2,518,1
PSEN1,519,1
Palmitates,520,1
Pandemics,521,1
Paraganglioma,522,1
Paraquat,523,1
Pathologic_Processes,524,1
Peptidyl_Dipeptidase_A,525,1
Perinephritis,526,1
Peripheral_Neuropathy,527,1
Pesticides,528,1
Stomatitis,529,1
Thrombocytopenia,530,1
Pharmacotherapy,531,1
Phenylephrine,532,1
Pheochromocytoma,533,1
Pick_Disease_of_the_Brain,534,1
Placental_Insufficiency,535,1
Plasma,536,1
Players,537,1
Polymorphism_Genetic,538,1
Polyomavirus,539,1
Potassium,540,1
Pressors,541,1
Prion_Diseases,542,1
Prions,543,1
Propofol,544,1
Prostaglandins,545,1
Pseudoaneurysm,546,1
Pulmonary_Embolism,547,1
ROS1_wt_Allele_ROS1,548,1
Radiation,549,1
Tissue_damage,550,1
Reactive_Oxygen_Species,551,1
Recombinant_Erythropoietin,552,1
Renal_Artery_Stenosis,553,1
Renal_artery_occlusion,554,1
Renal_infarction,555,1
Renal_ischaemia,556,1
Renal_vascular_disorders_NOS,557,1
Renin,558,1
Reperfusion_Injury,559,1
Respiration_Disorders,560,1
Respiratory_Insufficiency,561,1
Respiratory_Syncytial_Virus_Infections,562,1
Respiratory_Tract_Infections,563,1
Rhabdomyolysis,564,1
Rheumatoid_Arthritis,565,1
Rickets,566,1
Rous_sarcoma_virus,567,1
SARS_coronavirus,568,1
SUCLA2_gene_SUCLA2,569,1
Saline,570,1
Salts,571,1
Scopolamine,572,1
Seizures,573,1
Sensory_denervation_disorder,574,1
Serotonin,575,1
Shock_Cardiogenic,576,1
Shock_Hemorrhagic,577,1
Simian_virus_40,578,1
Single_Nucleotide_Polymorphism,579,1
Sleep_Apnea_Obstructive,580,1
Sleep_Apnea_Syndromes,581,1
Smoke,582,1
Sodium,583,1
Sodium_Chloride,584,1
Sodium_Chloride_Dietary,585,1
Sodium_Glutamate,586,1
Spinal_Cord_Injuries,587,1
Starvation,588,1
Stenosis,589,1
Stenosis_unspecified,590,1
Steroids,591,1
Stimulus,592,1
diabetic,593,1
Streptozocin,594,1
Study_models,595,1
Vasospasm,596,1
Subarachnoid_Hemorrhage,597,1
Substance,598,1
Substance_P,599,1
Sudden_infant_death_syndrome,600,1
Sugars,601,1
Superoxides,602,1
Systolic_dysfunction,603,1
TGFB1_protein_human_TGFB1,604,1
Up_Regulation_Physiology,605,1
TNF_protein_human_TNF,606,1
Tachycardia,607,1
Tacrolimus,608,1
Takayasu_s_Arteritis,609,1
Testosterone,610,1
Tetradecanoylphorbol_Acetate,611,1
Thioacetamide,612,1
Thiopental,613,1
Thromboembolism,614,1
Thrombosis,615,1
Thrombophilia,616,1
Thrombus,617,1
Tourniquets,618,1
Toxin,619,1
Transforming_Growth_Factor_beta,620,1
Transplantation,621,1
Trisomy,622,1
Tuberculosis,623,1
Turpentine,624,1
Unilateral_nephrectomy,625,1
Unilateral_renal_artery_stenosis,626,1
Uric_Acid,627,1
Vaccines,628,1
Vasoconstrictor_Agents,629,1
Vasodilation_disorder,630,1
Venoms,631,1
Virus_Diseases,632,1
Virus,633,1
Vitamin_D_Deficiency,634,1
Vitamin_K_3,635,1
Water,636,1
Wounds_and_Injuries,637,1
Xenobiotics,638,1
Zinc,639,1
Zymosan,640,1
adenine,641,1
adenoma,642,1
alanosine,643,1
alpha_Synuclein,644,1
aluminum,645,1
aluminum_chloride,646,1
aorta_constriction,647,1
arginine_methyl_ester,648,1
beta_site_APP_cleaving_enzyme_1_BACE1,649,1
bevacizumab,650,1
carrageenan,651,1
cytokine,652,1
desoxycorticosterone_acetate,653,1
galactose,654,1
gamma_secretase,655,1
gene_therapy,656,1
glucose_high,657,1
homocysteine,658,1
hydrochloride,659,1
imbalance,660,1
inhibitors,661,1
neuron_loss,662,1
neuronal,663,1
oxidized_low_density_lipoprotein,664,1
parathyroid_hormone_related_protein,665,1
particle,666,1
potassium_oxonate,667,1
presenilin,668,1
presenilin_1,669,1
receptor,670,1
rotenone,671,1
sevoflurane,672,1
sorafenib,673,1
tau_Proteins,674,1
tert_Butylhydroperoxide,675,1
vascular_factor,676,1
