from,to
Constriction_procedure,Hypertension
Constriction_procedure,Heart_failure
Hypertension,Alzheimers
Hypertension,Heart_failure
Heart_failure,Hypertension
Amyloidosis,Alzheimers
Amyloidosis,Heart_failure
