from,to
Alzheimers,Degenerative_abnormality
Diabetes,Alzheimers
Diabetes,Hypertension
Diabetes,Blind_Vision
Degenerative_abnormality,Alzheimers
Degenerative_abnormality,Hypertension
Degenerative_abnormality,Blind_Vision
Hypertension,Alzheimers
Hypertension,Diabetes
