from,to
Atherosclerosis,Hypertension
Atherosclerosis,Ischemia
Atherosclerosis,Myocardial_Infarction
Hypertension,Alzheimers
Hypertension,Atherosclerosis
Hypertension,Ischemia
Hypertension,Myocardial_Infarction
Ischemia,Alzheimers
Ischemia,Hypertension
Ischemia,Myocardial_Infarction
