from,to
Diabetes_Mellitus_Non_Insulin_Dependent,Alzheimers
Hypertension,Alzheimers
Hypertension,Diabetes_Mellitus_Non_Insulin_Dependent
Hypertension,Insulin_Resistance
Insulin_Resistance,Alzheimers
Insulin_Resistance,Hypertension
Insulin_Resistance,Diabetes_Mellitus_Non_Insulin_Dependent
Diet,Alzheimers
Diet,Hypertension
Diet,Diabetes_Mellitus_Non_Insulin_Dependent
Diet,Insulin_Resistance
