from,to
Heart_failure,Hypertension
Hypertension,Alzheimers
Hypertension,Heart_failure
Amyloidosis,Alzheimers
Amyloidosis,Heart_failure
Constriction_procedure,Hypertension
Constriction_procedure,Heart_failure
