from,to
Rheumatoid_Arthritis,Inflammation
Process,Alzheimers
Process,Hypertension
Process,Rheumatoid_Arthritis
Hypertension,Alzheimers
Hypertension,Inflammation
Inflammation,Alzheimers
Inflammation,Hypertension
Inflammation,Rheumatoid_Arthritis
Alzheimers,Inflammation
