node,scc_id,scc_size
FOS_gene_FOS,218,172
Amyloid_deposition,218,172
Fibrosis,218,172
Diabetes_Mellitus,218,172
Hypertrophy,218,172
Tumor_Necrosis_Factor_alpha_TNF,218,172
Hypoxia,218,172
Argipressin,218,172
Tumor_cells_malignant,218,172
Neoplasm,218,172
Kidney_Failure_Chronic,218,172
Hydronephrosis,218,172
Essential_Hypertension,218,172
Cardiomyopathies,218,172
Signal_Transduction_Pathways,218,172
NADPH_Oxidase,218,172
TP53_gene_TP53,218,172
Interleukin_4,218,172
Malignant_Neoplasms,218,172
Neurofibrillary_Tangles,218,172
Signal_Transduction,218,172
Insulin,218,172
Splenocyte,218,172
Natural_Killer_Cells,218,172
Nitric_Oxide_Synthase,218,172
APP_gene,218,172
CDKN1A_TCEAL1_NSG1_H3F3AP6,218,172
CD4_gene_CD4,218,172
MAPK8_gene_MAPK8,218,172
Hyperinsulinism,218,172
Obstruction,218,172
ATM_gene_ATM,218,172
Impaired_cognition,218,172
Corticosterone,218,172
Phosphorylation,218,172
Vascular_Diseases,218,172
Superoxides,218,172
TRANSCRIPTION_FACTOR,218,172
Cell_Survival,218,172
DNA_Damage,218,172
Interleukin_2,218,172
I_Kappa_B_Alpha,218,172
Mitogen_Activated_Protein_Kinases,218,172
Recombinant_Interferon_gamma,218,172
Oxidative_Stress,218,172
Phosphotransferases,218,172
Sodium,253,3
Potassium,253,3
Calcium,253,3
Cessation_of_life,0,1
Lipid_Peroxidation,1,1
Aging,2,1
Blind_Vision,3,1
Hospitalization,4,1
Disability_NOS,5,1
Hemiparesis,6,1
Hemiplegia,7,1
Hospital_admission,8,1
Cardiovascular_morbidity,9,1
End_stage_renal_failure,10,1
Asthma,11,1
Blood_flow,12,1
Vasodilation,13,1
Hypertension_Portal,14,1
Neuropathic_pain,15,1
Pain,16,1
Growth,17,1
Platelet_aggregation,18,1
Carbon_Dioxide,19,1
Cyclic_GMP,20,1
Guanylate_Cyclase,21,1
Adhesions,22,1
Hemagglutination,23,1
Kidney_Failure_Acute,24,1
Multiple_Organ_Failure,25,1
Myocardial_dysfunction,26,1
Puncture_procedure,27,1
Respiratory_Distress_Syndrome_Adult,28,1
Bronchoconstriction,29,1
specific_immunity,30,1
Interleukin_17,31,1
Translation_Genetic,32,1
RNA_Messenger,33,1
Transcription_Genetic,34,1
Adenylate_Cyclase,35,1
GTP_Binding_Proteins,36,1
Permeability,37,1
Exocytosis,38,1
Human_cells,39,1
hypoglycemia,40,1
insulin_secretion,41,1
Lipogenesis,42,1
glucose_transport,43,1
glucose_uptake,44,1
uptake,45,1
Lipolysis,46,1
1_Phosphatidylinositol_3_Kinase,47,1
Glycogen,48,1
Glycogen_Starch_Synthase,49,1
Insulin_Receptor_INSR,50,1
PI3K_activity,51,1
Protein_Biosynthesis,52,1
SLC2A4,53,1
Tyrosine_Phosphorylation,54,1
autophosphorylation,55,1
glucose_metabolism,56,1
Cell_Adhesion_Molecules,57,1
Vascular_constriction_function,58,1
Collagen,59,1
Gelatinase_B,60,1
Intercellular_adhesion_molecule_1,61,1
Chondrocytes,62,1
Labor_Childbirth,63,1
Pyroptosis,64,1
Caspase_1,65,1
Interleukin_8,66,1
Nuclear_Translocation,67,1
Vascular_Cell_Adhesion_Molecule_1,68,1
Interleukin_12,69,1
Phospholipase_C,70,1
Interleukin_2_Receptor_Alpha_IL2RA_ISG20,71,1
IGHE,72,1
Interleukin_5,73,1
Lymphokines,74,1
Receptors_Antigen,75,1
T_Cell_Receptor,76,1
human_leukocyte_interferon_IFNA1,77,1
Complement_System_Proteins,78,1
synthetic_peptide,79,1
Autoantibodies,80,1
CD40LG,81,1
Immunoglobulins,82,1
Gene_Expression,83,1
Intestines,84,1
Kupffer_Cells,85,1
Lung,86,1
Macrophage_Activation,87,1
Myocytes_Cardiac,88,1
RAW_264_7_Cells,89,1
Transcriptional_Activation,90,1
cytokine_production,91,1
Acute_Lung_Injury,92,1
Acute_inflammation,93,1
Bacterial_Vaginosis,94,1
Depressive_disorder,95,1
Endotoxemia,96,1
Fever,97,1
Liver_Failure_Acute,98,1
Liver_damage,99,1
Lung_Injury,100,1
Mouse_Model,101,1
Neuroinflammation,102,1
Peritonitis,103,1
Extended_spectrum_beta_lactamase,104,1
Pneumonia,105,1
Septic_Shock,106,1
Shock,107,1
Shock_Endotoxic,108,1
cell_injury,109,1
microglial_cell_activation,110,1
CD14_gene_CD14,111,1
CRK_protein_human_CRK,112,1
GLI2,113,1
Inflammation_Mediators,114,1
Prostaglandins_E,115,1
TLR4_gene_TLR4,116,1
TLR4_protein_human_TLR4,117,1
TNF,118,1
Thromboplastin,119,1
chemokine,120,1
p65_RELA_SYT1_GORASP1_WNK1,121,1
prostaglandin_endoperoxide_synthase_2_prostaglandin_G_H_synthase_and_cyclooxygenase_human,122,1
toll_like_receptor_4,123,1
nitric_oxide_receptor,124,1
Rheumatoid_Arthritis,125,1
Osteoclasts,126,1
eosinophil,127,1
Anemia,128,1
Intraocular_pressure_disorder,129,1
Fatty_Liver,130,1
Metabolic_Diseases,131,1
Eating,132,1
Proteinuria,133,1
Abdominal_compartment_syndrome,134,1
Ischemic_stroke,135,1
Blood_Pressure,136,1
Brain_Edema,137,1
Brain_hemorrhage,138,1
Cardiac_complication,139,1
Cerebral_Edema,140,1
Cerebral_Hemorrhage,141,1
Cerebral_hemisphere_hemorrhage,142,1
Cerebrovascular_Disorders,143,1
Chronic_heart_failure,144,1
Congestive_heart_failure,145,1
Coronary_heart_disease,146,1
Dementia_Vascular,147,1
Diastolic_dysfunction,148,1
Dissection_of_aorta,149,1
Edema,150,1
Encephalopathies,151,1
Erectile_dysfunction,152,1
Extravasation,153,1
Glomerulosclerosis,154,1
Headache,155,1
Right_ventricular_failure,156,1
Hypertension_Pulmonary,157,1
Hypertensive_heart_disease_NOS,158,1
Death_Sudden,159,1
Death_Sudden_Cardiac,160,1
Hypertrophic_Cardiomyopathy,161,1
Hypertrophy_Left_Ventricular,162,1
Pulmonary_arterial_hypertension,163,1
Infarction,164,1
Intracranial_Hemorrhages,165,1
Necrosis,166,1
Heart_Arrest,167,1
Ventricular_Fibrillation,168,1
Ventricular_arrhythmia,169,1
cardiac_arrhythmia,170,1
Lack_of_sensation,171,1
Myocardial_fibrosis,172,1
Nephrosclerosis,173,1
Pathological_Dilatation,174,1
Posterior_reversible_encephalopathy_syndrome,175,1
Pregnancy,176,1
Premature_Birth,177,1
Pulmonary_Edema,178,1
Purpura_Thrombotic_Thrombocytopenic,179,1
Ventricular_Dysfunction_Left,180,1
Ventricular_hypertrophy,181,1
end_organ_damage,182,1
Steroid_biosynthesis,183,1
Neostriatum,184,1
adenylate_cyclase_activity,185,1
Luteinizing_Hormone,186,1
Gonadorelin,187,1
Neuropeptides,188,1
Neurotransmitters,189,1
Oxytocin,190,1
depolarization,191,1
Transcript,192,1
Tyrosine_3_Monooxygenase_TH,193,1
Chlorides,194,1
neuropeptide_Y_NPY,195,1
Blood_Vessels,196,1
Hypertensive,197,1
Water_consumption,198,1
dopaminergic_neuron,199,1
Evaluation,200,1
Evaluation_procedure,201,1
Lewy_Body_Disease,202,1
Memory_Loss,203,1
Senile_Plaques,204,1
Senile_dementia,205,1
Acute_myocardial_infarction,206,1
Cerebral_Infarction,207,1
Cerebral_Ischemia,208,1
Hydrocephalus,209,1
Stroke_Acute,210,1
Oxidative_Damage,211,1
Tissue_damage,212,1
ERBB2_gene_ERBB2,213,1
Epidermal_Growth_Factor_Receptor_EGFR,214,1
Angiogenesis,215,1
VEGF_protein_human_VEGFA,216,1
Macromolecular_alteration,217,1
Protein_Kinase_C,219,1
1_2_diacylglycerol,220,1
1_4_dioxin,221,1
Nerve_Degeneration,222,1
Parkinsonian_Disorders,223,1
1_Methyl_4_phenyl_1_2_3_6_tetrahydropyridine,224,1
Challenge,225,1
Cytokine_Storm,226,1
Respiratory_Failure,227,1
Severe_Acute_Respiratory_Syndrome,228,1
Telemedicine,229,1
COVID_19,230,1
Communicable_Diseases,231,1
2019_novel_coronavirus,232,1
20_hydroxy_5_8_11_14_eicosatetraenoic_acid,233,1
2_2_6_6_tetramethyl_4_piperidinol_N_oxyl,234,1
2_cyclopentyl_5_5_isoquinolylsulfonyl_6_nitro_1H_benzo_D_imidazole,235,1
Superoxide_Dismutase,236,1
3_4_Methylenedioxyamphetamine,237,1
3_methyladenine,238,1
4_methoxyamphetamine,239,1
Carcinogenesis,240,1
Mammary_Neoplasms,241,1
9_10_Dimethyl_1_2_benzanthracene,242,1
ATP8A2_protein_human_ATP8A2,243,1
ATP_phosphohydrolase,244,1
Fracture,245,1
Osteoporosis,246,1
Calpain,247,1
Receptor_Activation,248,1
Cytokinesis_of_the_fertilized_ovum,249,1
Endopeptidases,250,1
Peptide_Hydrolases,251,1
Membrane_Transport_Proteins,252,1
Chromatin,254,1
Potassium_Channel,255,1
ATPase_Aminophospholipid_Transporter_Like_Class_I_Type_8A_Member_2_ATP8A2,256,1
Ablation,257,1
Abscisic_Acid,258,1
Hepatotoxicity,259,1
Acetaminophen,260,1
Acetate,261,1
Gastric_ulcer,262,1
Acetic_Acid,263,1
Nicotinic_Receptors,264,1
Acetylcholine,265,1
Acetylcholinesterase,266,1
Acetylcysteine,267,1
Acids,268,1
Acinetobacter_baumannii,269,1
Aconitine,270,1
Acquired_Immunodeficiency_Syndrome,271,1
Acute_Erythroblastic_Leukemia,272,1
Adenosine,273,1
Adenosine_Diphosphate,274,1
Adenosine_Monophosphate,275,1
Adiponectin,276,1
Adipocytes,277,1
Adipose_tissue,278,1
Administration_Oral,279,1
Adrenal_Cortex_Hormones,280,1
Adrenal_Cortical_Adenoma,281,1
Adrenal_Gland_Neoplasms,282,1
Adrenal_adenoma,283,1
Adrenergic_Receptor,284,1
Adrenergic_beta_Antagonists,285,1
Adrenoleukodystrophy,286,1
Adriamycin,287,1
Age_related_macular_degeneration,288,1
Occupational_asthma,289,1
Agent,290,1
Allergens,291,1
Diabetic,292,1
Alloxan,293,1
Alopecia,294,1
Amino_Acid_Substitution,295,1
Amino_Acids,296,1
Thyrotoxicosis,297,1
Amiodarone,298,1
Amnesia,299,1
Hyperactive_behavior,300,1
Stereotyped_Behavior,301,1
Amphetamine,302,1
Amyloid_Fibrils,303,1
Amyloid_beta,304,1
Amyloid_beta_Peptides,305,1
Amyloidosis,306,1
Amyotrophic_Lateral_Sclerosis,307,1
Anaphylaxis,308,1
Androgen_Receptor_AR,309,1
Malignant_neoplasm_of_prostate,310,1
Androgens,311,1
Aneurysm_Dissecting,312,1
Vasospasm,313,1
Subarachnoid_Hemorrhage,314,1
Aneurysm_Ruptured,315,1
Angiogenesis_Inhibitors,316,1
Angioneurotic_Edema,317,1
Coughing,318,1
Angiotensin_Converting_Enzyme_Inhibitors,319,1
Angiotensins,320,1
Anti_Bacterial_Agents,321,1
Anti_Fungal,322,1
Anti_Inflammatory_Agents,323,1
Intestinal_Diseases,324,1
Peptic_Ulcer,325,1
Stomach_Diseases,326,1
Ulcer,327,1
Colorectal_Cancer,328,1
Anti_Inflammatory_Agents_Non_Steroidal,329,1
Antibiotics,330,1
Antibodies_Anti_Idiotypic,331,1
Antibodies_Neutralizing,332,1
Antibody_Formation,333,1
Anticoagulant_therapy,334,1
Anticoagulants,335,1
Antigen_Presenting_Cells,336,1
Antihypertensive_Agents,337,1
Antineoplastic_Agents,338,1
Thrombosis,339,1
Antiplatelet_therapy,340,1
Weight_Gain,341,1
Antipsychotic_Agents,342,1
Aortic_coarctation,343,1
Apolipoprotein_E4,344,1
Apolipoprotein_E_APOE,345,1
Arachidonic_Acid,346,1
Pancreatitis,347,1
Arginine,348,1
Armed_macrophage,349,1
Breast_Cancer_Cell,350,1
Infertility,351,1
Endometriosis_site_unspecified,352,1
MCF7,353,1
Malignant_neoplasm_of_breast,354,1
Uterus,355,1
loss_bone,356,1
Estrogen_Receptors,357,1
Prolactin_PRL,358,1
Estrogens,359,1
Aromatase,360,1
Arsenic,361,1
Arthritis,362,1
Ascorbic_Acid,363,1
Asphyxia,364,1
Aspiration_Pneumonia,365,1
Hemorrhage,366,1
Blood_Platelets,367,1
Platelet_function,368,1
Aspirin,369,1
Ataxia_Telangiectasia,370,1
Atenolol,371,1
Atherosclerotic_renal_artery_stenosis,372,1
Atrial_Natriuretic_Factor,373,1
Dependence,374,1
Study_models,375,1
Author,376,1
Structure_of_beta_Cell_of_islet,377,1
Autoimmune_Diseases,378,1
Autoimmune_thrombocytopenia,379,1
Autonomic_Dysreflexia,380,1
Autosomal_Dominant_Disorder,381,1
Autosomal_Recessive_Disorder,382,1
Auxins,383,1
Awareness,384,1
Axotomy,385,1
apoptogenic_cytochrome_c_release_channel_activity,386,1
BAX_gene_BAX,387,1
BCL2_Related_Protein_11_BCL2L11,388,1
BCL2_gene_BCL2,389,1
BCL_2_Protein,390,1
Urinary_tract_infection,391,1
Fatty_Acids_Volatile,392,1
Siderophores,393,1
Toxin,394,1
beta_Lactamase,395,1
Bacteria,396,1
Bacterial_Infections,397,1
Banding_procedure,398,1
Seizures,399,1
Bicuculline,400,1
Bilateral_renal_artery_stenosis,401,1
Binding_Molecular_Function,402,1
Traumatic_Brain_Injury,403,1
Blast,404,1
Pulmonary_Fibrosis,405,1
Bleomycin,406,1
Blood_Coagulation_Disorders,407,1
Blood_Pressure_Monitoring_Ambulatory,408,1
Body_tissue,409,1
Bone_necrosis,410,1
Bradykinin,411,1
Brain_Derived_Neurotrophic_Factor,412,1
Brain_Injuries,413,1
Bronchiolitis,414,1
CD28_gene_CD28,415,1
CD4_Positive_T_Lymphocytes,416,1
CD69_protein_human_CD69,417,1
CD8B1_gene_CD8B,418,1
COLLAGENASE,419,1
COVID_19_Vaccines,420,1
CRYGC_CRYGEP,421,1
caspase_9,422,1
CYTOCHROME_C,423,1
Metallothionein,424,1
Cadmium,425,1
Caerulein,426,1
Contracture,427,1
Caffeine,428,1
Calcineurin_inhibitor,429,1
Calcium_Channel_Blockers,430,1
Calcium_supplementation,431,1
Calmodulin,432,1
Camptothecin,433,1
Candida_albicans,434,1
Candida_species,435,1
Candidate_Disease_Gene,436,1
Capsaicin,437,1
Captopril,438,1
Fibrosis_Liver,439,1
Carbon_Tetrachloride,440,1
Carbon_tetrachloride_homeopathic_preparation,441,1
Carcinogens,442,1
Cardiomyopathies_Primary,443,1
Cardiomyopathy_Dilated,444,1
Cardiopulmonary_Bypass,445,1
Cardiotoxicity,446,1
Cardiovascular_arteriosclerosis_unspecified,447,1
Paw,448,1
Hyperalgesia,449,1
Pleurisy,450,1
Carrageenan,451,1
Caspase_Inhibitor,452,1
Diarrhea,453,1
Castor_Oil,454,1
Cataract,455,1
Cell_Cycle,456,1
Cell_Cycle_Progression,457,1
Cell_Growth,458,1
Ceramides,459,1
Cerebral_Amyloid_Angiopathy,460,1
Cerebrospinal_Fluid,461,1
Cervical_Ripening,462,1
Cesarean_section,463,1
Charcot_Marie_Tooth_Disease,464,1
Chemicals,465,1
Chemokine_C_C_Motif_Ligand_4_CCL4,466,1
Chemotherapeutic_agent,467,1
Chitosan,468,1
Chlamydia_trachomatis,469,1
Chloroquine,470,1
Chlorpyrifos,471,1
Cholera_Toxin,472,1
Cholestasis,473,1
Cytolysins,474,1
High_Density_Lipoprotein_Cholesterol,475,1
perforin,476,1
Cholesterol,477,1
Chronic_Disease,478,1
Chronic_Obstructive_Airway_Disease,479,1
Chronic_gastritis_NOS,480,1
Chronic_infectious_disease,481,1
Chronic_liver_disease_NOS,482,1
Chymosin_REN,483,1
Pathological_accumulation_of_air_in_tissues,484,1
Cigarette_smoke,485,1
NEPHROTOXICITY,486,1
Ototoxicity,487,1
Toxic_nephropathy,488,1
Vomiting,489,1
Cisplatin,490,1
Clip,491,1
Clipping,492,1
Clone_Cells,493,1
Clonidine,494,1
Closure_by_clamp,495,1
Locomotion,496,1
Cocaine,497,1
Colitis,498,1
Compression_procedure,499,1
Hepatitis,500,1
Lymphocyte,501,1
Concanavalin_A,502,1
Congenital_Abnormality,503,1
Congenital_Disorders,504,1
Secondary_hypertension,505,1
Conn_Syndrome,506,1
Connective_Tissue_Diseases,507,1
Constriction_injury,508,1
Constriction_procedure,509,1
Contraceptives_Oral,510,1
Contrast_Media,511,1
Copper,512,1
Coronary_Artery_Vasospasm,513,1
Coronary_Occlusion,514,1
Coronavirus_Infections,515,1
Curcumin,516,1
Cyanobacterium,517,1
PROTEIN_KINASE,518,1
Cyclic_AMP,519,1
Cycloheximide,520,1
Cystitis,521,1
Cyclophosphamide,522,1
Gingival_Overgrowth,523,1
Cyclosporine,524,1
Cystic_Fibrosis,525,1
Cytopathic_effect,526,1
Cytotoxic_agent,527,1
DNA,528,1
DNA_Fragmentation,529,1
DNA_Mitochondrial,530,1
DOCA,531,1
Dactinomycin,532,1
Deafness,533,1
Death_finding,534,1
Deep_Vein_Thrombosis,535,1
Defibrillators_Implantable,536,1
Degenerative_polyarthritis,537,1
Dementia,538,1
Denervation,539,1
Deoxycorticosterone,540,1
Deoxyribonuclease_I,541,1
Detection,542,1
Deterioration,543,1
Nausea,544,1
Postoperative_Nausea_and_Vomiting,545,1
Dexamethasone,546,1
Dextran,547,1
Dextran_Sulfate,548,1
Ulcerative_Colitis,549,1
Dextran_Sulfate_Sodium,550,1
Diabetes_Insipidus_Nephrogenic,551,1
Diabetes_Mellitus_Insulin_Dependent,552,1
Diabetic_Retinopathy,553,1
Diarrheal_disorder,554,1
Dyslipidemias,555,1
Fatty_degeneration,556,1
Glucose_Intolerance,557,1
Hyperhomocysteinemia,558,1
Hyperlipidemia,559,1
Non_alcoholic_Fatty_Liver_Disease,560,1
Nonalcoholic_Steatohepatitis,561,1
Steatohepatitis_non_alcoholic,562,1
hypercholesterolemia,563,1
Diet,564,1
Dysbiosis,565,1
Diet_High_Fat,566,1
Diet_Mediterranean,567,1
Diet_Protein_Restricted,568,1
Diphosphonates,569,1
Disease_Progression,570,1
Dissociation,571,1
Docosahexaenoic_Acids,572,1
Dopamine_Receptor,573,1
Down_Syndrome,574,1
Doxorubicin,575,1
Drinking_Water,576,1
Dyskinetic_syndrome,577,1
E2F1_gene_E2F1_UBE2L3,578,1
EGF_gene_EGF,579,1
ERCC8_CSH1_HSPA9,580,1
Embolism,581,1
Emodin,582,1
Emotional_Stress,583,1
Enalapril,584,1
Encephalitis,585,1
Endarterectomy_Carotid,586,1
Endocrine_System_Diseases,587,1
Endocrine_therapy,588,1
Endothelin,589,1
Uveitis,590,1
Endotoxins,591,1
Enhancer,592,1
Enterobacteriaceae,593,1
Entire_nerve,594,1
Entire_sympathetic_nerve,595,1
Epidermal_Growth_Factor_EGF,596,1
Epilepsy,597,1
Epinephrine,598,1
Epitopes,599,1
Epoprostenol,600,1
Equilibrium,601,1
Erythropoiesis,602,1
Erythropoietin_EPO,603,1
Escherichia_coli,604,1
Estradiol,605,1
Estrogen_Replacement_Therapy,606,1
Gastric_mucosa,607,1
Mucous_Membrane,608,1
Sleep,609,1
Stomach,610,1
Gastric_mucosal_lesion,611,1
Injury_of_stomach,612,1
Lesion_of_stomach,613,1
Liver_diseases,614,1
Sedation,615,1
Ethanol,616,1
Etomidate,617,1
Etoposide,618,1
Excision,619,1
Falls,620,1
Fatigue,621,1
Sedentary_lifestyle,622,1
Exercise,623,1
Extracellular_Matrix,624,1
FAS,625,1
FPR1_gene_FPR1,626,1
Fabry_Disease,627,1
Familial_Alzheimer_s_disease,628,1
Familial_Mediterranean_Fever,629,1
Familial_disease,630,1
Fatty_Acids,631,1
Fatty_Acids_Nonesterified,632,1
Febrile_neutropenia,633,1
Fenretinide,634,1
Fentanyl,635,1
Ferritin,636,1
Fibroblast_Growth_Factor_2,637,1
Fibromuscular_Dysplasia,638,1
Fitness,639,1
Flavonoids,640,1
Fluid_overload,641,1
Fluorescence,642,1
Fluorouracil,643,1
Foam_Cells,644,1
Nociception,645,1
Formalin,646,1
Forskolin,647,1
Inflammatory_pain,648,1
Freund_s_Adjuvant,649,1
Fructose,650,1
G2_Phase,651,1
GABPA_NFE2L2,652,1
GA_Binding_Protein_Transcription_Factor_GABPA_NFE2L2,653,1
Galactosamine,654,1
Gastritis,655,1
Gaucher_Disease,656,1
Gene_Mutation,657,1
Genistein,658,1
Gentamicins,659,1
Glaucoma,660,1
Glomerulonephritis,661,1
Glucocorticoid_Receptor,662,1
Glucocorticoid_remediable_aldosteronism,663,1
Leucine_Zippers,664,1
Muscular_Atrophy,665,1
Tumor_Necrosis_Factor_Receptor,666,1
Glucocorticoids,667,1
Glutamate,668,1
Immune_Tolerance,669,1
inhibitors,670,1
Glutathione,671,1
Glycerol,672,1
Glycogen_Synthase_Kinase_3,673,1
Glycosylation_End_Products_Advanced,674,1
Glycyrrhizic_Acid,675,1
Gram_Negative_Bacteria,676,1
Gram_Positive_Bacteria,677,1
Gram_negative_bacillus,678,1
HIV,679,1
HIV_Infections,680,1
Halothane,681,1
Malignant_neoplasm_of_stomach,682,1
Helicobacter_pylori,683,1
Helper_Inducer_T_Lymphocyte,684,1
Hemolytic_Uremic_Syndrome,685,1
Hemorrhagic_Fevers_Viral,686,1
Heparin,687,1
Thromboembolism,688,1
Heparin_Low_Molecular_Weight,689,1
Hepatitis_B,690,1
Primary_carcinoma_of_the_liver_cells,691,1
Hepatitis_B_Virus,692,1
Hepatitis_C,693,1
Hepatitis_Chronic,694,1
Hepatitis_C_virus,695,1
Hepatolenticular_Degeneration,696,1
Hereditary_Diseases,697,1
Herpes_zoster_disease,698,1
Herpesvirus_1_Human,699,1
Histamine,700,1
Hormone_replacement_therapy,701,1
Ovulation,702,1
Testosterone,703,1
Human_Chorionic_Gonadotropin,704,1
Malignant_neoplasm_of_cervix_uteri,705,1
Human_Papillomavirus,706,1
Huntington_Disease,707,1
Hybridomas,708,1
Hydralazine,709,1
Wound_Healing,710,1
Hydrogel,711,1
Hydrogen_Peroxide,712,1
Myopathy,713,1
Hydroxymethylglutaryl_CoA_Reductase_Inhibitors,714,1
Hyperaldosteronism,715,1
Hypercholesterolemia_Familial,716,1
Hypernatremia,717,1
Hyperparathyroidism,718,1
Hyperparathyroidism_Primary,719,1
Hyperphagia,720,1
Hypertension_Renovascular,721,1
Hyperuricemia,722,1
Hypoplasia,723,1
IMPACT_gene,724,1
Immobilization,725,1
Immune_Cell,726,1
Immunity_Cellular,727,1
Immunity_Mucosal,728,1
Immunization,729,1
Immunologic_Adjuvants,730,1
Immunologic_Deficiency_Syndromes,731,1
Immunosuppressive_Agents,732,1
Immunotherapy,733,1
Induction,734,1
Inferior_Colliculus,735,1
Inflammatory_cell,736,1
Influenza,737,1
Influenza_vaccination,738,1
Infusion_procedures,739,1
Inhibitor,740,1
Injection,741,1
Injection_procedure,742,1
Injections_Intraperitoneal,743,1
Insulin_Like_Growth_Factor_I,744,1
Integrins,745,1
Response_Elements,746,1
Interferons,747,1
Interleukin_3,748,1
Internal_Ribosome_Entry_Site,749,1
Intestinal_Microbiome,750,1
Intubation_Intratracheal,751,1
Ionizing_radiation,752,1
Ions,753,1
Iron,754,1
Iron_deficiency,755,1
Reperfusion_Injury,756,1
Ischemic_Preconditioning,757,1
Isoflurane,758,1
Isolate_microorganism,759,1
Isoproterenol,760,1
Juxtaglomerular_tumor,761,1
Kainate,762,1
Kainic_Acid,763,1
Ketamine,764,1
Kidney_Transplantation,765,1
Klebsiella_pneumonia_bacterium,766,1
LRRK2_gene_LRRK2,767,1
LY_294002,768,1
Left_ventricular_systolic_dysfunction,769,1
Leukoencephalopathy,770,1
Leukopenia,771,1
Levodopa,772,1
Licorice,773,1
Lidocaine,774,1
Ligation,775,1
Lipids,776,1
Liposomes,777,1
Liquid_substance,778,1
Lithium,779,1
Liver_Failure,780,1
Long_QT_Syndrome,781,1
Losartan,782,1
Lung_Diseases_Interstitial,783,1
Lung_diseases,784,1
Luteolin,785,1
Lymphoid_Cells,786,1
Lysosomal_Storage_Diseases,787,1
MAPT,788,1
MAPT_protein_human_MAPT,789,1
MDM2_gene_MDM2,790,1
MG_132,791,1
MONONUCLEAR_CELLS,792,1
MRSA_Methicillin_resistant_Staphylococcus_aureus_infection,793,1
MYC_gene_MYC,794,1
Magnesium,795,1
Malaria,796,1
Malnutrition,797,1
Marfan_Syndrome,798,1
Masks,799,1
Massive_hemorrhage,800,1
Matrix_Metalloproteinases,801,1
