node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
human_leukocyte_interferon_IFNA1,regular,1,0,1,0.000000,0.000401,False,77,1
hydrochloride,regular,0,1,1,0.000000,0.000282,False,1147,1
hypercholesterolemia,regular,1,0,1,0.000000,0.000291,False,563,1
hypoglycemia,regular,2,0,2,0.000000,0.000554,False,40,1
imatinib,regular,0,1,1,0.000000,0.000282,False,1148,1
imbalance,regular,0,4,4,0.000000,0.000282,False,1149,1
insulin_secretion,regular,1,0,1,0.000000,0.000369,False,41,1
keratinocyte,regular,0,1,1,0.000000,0.000282,False,1150,1
latanoprost,regular,0,1,1,0.000000,0.000282,False,1151,1
loss_bone,regular,4,0,4,0.000000,0.000688,False,356,1
mast_cell,regular,0,2,2,0.000000,0.000282,False,1152,1
microglial_cell_activation,regular,1,0,1,0.000000,0.000297,False,110,1
mitochondrial_processing_peptidase_activity,regular,0,1,1,0.000000,0.000282,False,1153,1
nervous_system_disorder,regular,1,0,1,0.000000,0.000286,False,853,1
neuron_loss,regular,0,1,1,0.000000,0.000282,False,1154,1
neuronal,regular,0,1,1,0.000000,0.000282,False,1155,1
neuropeptide_Y_NPY,regular,1,0,1,0.000000,0.000439,False,195,1
nitric_oxide_receptor,regular,1,0,1,0.000000,0.000514,False,124,1
olanzapine,regular,0,1,1,0.000000,0.000282,False,1156,1
oridonin,regular,0,1,1,0.000000,0.000282,False,1157,1
oxaliplatin,regular,0,3,3,0.000000,0.000282,False,1158,1
oxidized_low_density_lipoprotein,regular,0,7,7,0.000000,0.000282,False,1159,1
p65_RELA_SYT1_GORASP1_WNK1,regular,1,0,1,0.000000,0.000297,False,121,1
parathyroid_hormone_related_protein,regular,0,1,1,0.000000,0.000282,False,1160,1
particle,regular,0,4,4,0.000000,0.000282,False,1161,1
pentylenetetrazole,regular,0,1,1,0.000000,0.000282,False,1162,1
perforin,regular,1,0,1,0.000000,0.000350,False,476,1
pioglitazone,regular,0,1,1,0.000000,0.000282,False,1163,1
polyphenols,regular,0,3,3,0.000000,0.000282,False,1164,1
potassium_oxonate,regular,0,1,1,0.000000,0.000282,False,1165,1
presenilin,regular,0,1,1,0.000000,0.000282,False,1166,1
presenilin_1,regular,0,1,1,0.000000,0.000282,False,1167,1
prostaglandin_endoperoxide_synthase_2_prostaglandin_G_H_synthase_and_cyclooxygenase_human,regular,1,0,1,0.000000,0.000297,False,122,1
regular_physical_activity,regular,0,2,2,0.000000,0.000282,False,1168,1
resveratrol,regular,0,4,4,0.000000,0.000282,False,1169,1
rosiglitazone,regular,0,1,1,0.000000,0.000282,False,1170,1
sarcoma,regular,1,0,1,0.000000,0.000402,False,815,1
sevoflurane,regular,0,3,3,0.000000,0.000282,False,1171,1
shikonin,regular,0,1,1,0.000000,0.000282,False,1172,1
sorafenib,regular,0,3,3,0.000000,0.000282,False,1173,1
specific_immunity,regular,2,0,2,0.000000,0.000392,False,30,1
survivin,regular,0,1,1,0.000000,0.000282,False,1174,1
synthetic_peptide,regular,1,0,1,0.000000,0.000396,False,79,1
tau_Proteins,regular,0,1,1,0.000000,0.000282,False,1175,1
temozolomide,regular,0,1,1,0.000000,0.000282,False,1176,1
tert_Butylhydroperoxide,regular,0,1,1,0.000000,0.000282,False,1177,1
toll_like_receptor_4,regular,1,0,1,0.000000,0.000297,False,123,1
tranexamic_acid,regular,0,1,1,0.000000,0.000282,False,1178,1
trichostatin_A,regular,0,1,1,0.000000,0.000282,False,1179,1
triptolide,regular,0,1,1,0.000000,0.000282,False,1180,1
unfolded_protein_response,regular,0,1,1,0.000000,0.000282,False,1181,1
uptake,regular,8,0,8,0.000000,0.000811,False,45,1
ursolic_acid,regular,0,1,1,0.000000,0.000282,False,1182,1
vascular_factor,regular,0,1,1,0.000000,0.000282,False,1183,1
