from,to
Atherosclerosis,Cerebrovascular_accident
Atherosclerosis,Hypertension
Atherosclerosis,Ischemia
Hypertension,Alzheimers
Hypertension,Atherosclerosis
Hypertension,Cerebrovascular_accident
Hypertension,Ischemia
Cerebrovascular_accident,Hypertension
Ischemia,Alzheimers
Ischemia,Cerebrovascular_accident
Ischemia,Hypertension
