from,to
Diabetes,Alzheimers
Diabetes,Endothelial_dysfunction
Diabetes,Hypertension
Angiotensin_II,Endothelial_dysfunction
Angiotensin_II,Hypertension
Hypertension,Alzheimers
Hypertension,Diabetes
Hypertension,Endothelial_dysfunction
Endothelial_dysfunction,Hypertension
