source,target,predicate,ev_count
Mutation,Mitochondrial_Diseases,CAUSES,452
Mutation,Muscular_Dystrophies,CAUSES,177
Mutation,Muscular_Dystrophy_Duchenne,CAUSES,772
Mutation,Myasthenic_Syndromes_Congenital,CAUSES,107
Mutation,Myopathy,CAUSES,870
Mutation,Neurodegenerative_Disorders,CAUSES,444
Mutation,Neuromuscular_Diseases,CAUSES,136
Mutation,Obesity,CAUSES,142
Mutation,Osteogenesis_Imperfecta,CAUSES,187
Mutation,Parkinson_Disease,CAUSES,435
Mutation,Parkinsonian_Disorders,CAUSES,120
Mutation,Polycystic_Kidney_Autosomal_Dominant,CAUSES,508
Mutation,Primary_immune_deficiency_disorder,CAUSES,153
Mutation,Rare_Diseases,CAUSES,1750
Mutation,Retinal_Degeneration,CAUSES,123
Mutation,Retinitis_Pigmentosa,CAUSES,192
Mutation,Rett_Syndrome,CAUSES,856
Mutation,Skin_Diseases_Genetic,CAUSES,100
Mutation,Spinal_Muscular_Atrophy,CAUSES,502
Mutation,X_linked_agammaglobulinemia,CAUSES,105
Mutation,beta_Thalassemia,CAUSES,123
Mutation,hearing_impairment,CAUSES,642
Mutation,nervous_system_disorder,CAUSES,185
Mutation,Phosphorylation,DISRUPTS,187
Mutation,enzyme_activity,DISRUPTS,454
Mycobacterium_bovis,Tuberculosis,CAUSES,208
Mycobacterium_tuberculosis,Cessation_of_life,CAUSES,131
Mycobacterium_tuberculosis,Communicable_Diseases,CAUSES,324
Mycobacterium_tuberculosis,Tuberculosis,CAUSES,1190
Mycoplasma_pneumoniae,Pneumonia,CAUSES,305
Mycoses,Cessation_of_life,CAUSES,105
Myocardial_Infarction,Cessation_of_life,CAUSES,883
Myocardial_Infarction,Heart_failure,CAUSES,517
Myocardial_Ischemia,Cessation_of_life,CAUSES,541
Myocardial_Ischemia,Heart_failure,CAUSES,147
NADP,Lipid_Peroxidation,AUGMENTS,257
NADP,Oxidoreductase,STIMULATES,534
NADP,Superoxides,STIMULATES,130
NADPH_Oxidase,Reactive_Oxygen_Species,STIMULATES,422
NADPH_Oxidase,Superoxides,STIMULATES,102
NF_kappa_B,Apoptosis,DISRUPTS,402
NF_kappa_B,Transcription_Genetic,AUGMENTS,383
NF_kappa_B,TNF_protein_human_TNF,STIMULATES,117
NF_kappa_B,cytokine,STIMULATES,430
NG_Nitroarginine_Methyl_Ester,Hypertension,CAUSES,304
NLRP3_gene_NLRP3,Inflammasomes,STIMULATES,127
NOS2A_protein_human_NOS2,Nitric_Oxide,STIMULATES,177
NOS2A_protein_human_NOS2,Lipopolysaccharides,STIMULATES,111
NOS2A_protein_human_NOS2,NF_kappa_B,STIMULATES,223
NOS3_protein_human_NOS3,Vasodilation,AUGMENTS,188
NOS3_protein_human_NOS3,Hypertension,DISRUPTS,12
NOS3_protein_human_NOS3,Nitric_Oxide,STIMULATES,156
N_Formylmethionine_Leucyl_Phenylalanine,Superoxides,STIMULATES,131
N_Formylmethionine_Leucyl_Phenylalanine,neutrophil,STIMULATES,261
N_Methylaspartate,Cessation_of_life,CAUSES,102
Na_K_Exchanging_ATPase,Hypertension,CAUSES,10
Natural_Killer_Cells,Recombinant_Interferon_gamma,PRODUCES,291
Natural_Killer_Cells,cytokine,PRODUCES,666
Necrosis,Cessation_of_life,CAUSES,130
Neisseria_meningitidis,Septicemia,CAUSES,214
Neoplasm,Hypercalcemia,CAUSES,153
Neoplasm,Hypertension,CAUSES,60
Neoplasm,Malignant_Neoplasms,CAUSES,150
Neoplasm,Neoplasm_Metastasis,CAUSES,101
Neoplasm,Antigens,PRODUCES,554
Neoplasm,Catecholamines,PRODUCES,190
Neoplasm,ERBB2_gene_ERBB2,PRODUCES,114
Neoplasm,Epidermal_Growth_Factor_Receptor_EGFR,PRODUCES,119
Neoplasm,TP53_gene_TP53,PRODUCES,181
Neoplasm,VEGF_protein_human_VEGFA,PRODUCES,106
Neoplasm,cytokine,PRODUCES,121
Neoplasm_Metastasis,Hypertension,CAUSES,24
Nephrectomy,Hypertension,CAUSES,30
Nephrectomy,Kidney_Failure_Chronic,CAUSES,144
Nerve_Degeneration,Alzheimers,CAUSES,83
Nerve_Growth_Factors_NGF,Neurites,AUGMENTS,319
Nerve_Growth_Factors_NGF,Neurons,STIMULATES,136
Nerve_injury_NOS,Neuropathic_pain,CAUSES,295
Neurodegenerative_Disorders,Alzheimers,CAUSES,35
Neurodegenerative_Disorders,Cessation_of_life,CAUSES,199
Neurofibrillary_Tangles,Alzheimers,CAUSES,17
Neuroglia,cytokine,PRODUCES,104
Neurons,Argipressin,PRODUCES,159
Neurons,Corticotropin_Releasing_Hormone,PRODUCES,107
Neurons,Dopamine,PRODUCES,110
Neurons,FOS_gene_FOS,PRODUCES,137
Neurons,Gonadorelin,PRODUCES,166
Neurons,Neuropeptides,PRODUCES,424
Neurons,Neurotransmitters,PRODUCES,446
Neurons,Nitric_Oxide,PRODUCES,226
Neurons,Oxytocin,PRODUCES,119
Neurons,RNA_Messenger,PRODUCES,178
Neurons,Serotonin,PRODUCES,122
Neurons,Transcript,PRODUCES,113
Neurons,Tyrosine_3_Monooxygenase_TH,PRODUCES,111
Neurons,gamma_Aminobutyric_Acid,PRODUCES,187
Neurons,neuropeptide_Y_NPY,PRODUCES,157
Neurons,receptor,PRODUCES,252
Neurotoxins,Alzheimers,CAUSES,13
Neurotoxins,Parkinson_Disease,CAUSES,109
Nicotine,Smoker,AUGMENTS,141
Nicotine,Hypertension,CAUSES,11
Nicotine,Dopamine,STIMULATES,160
Nicotine,Nicotinic_Receptors,STIMULATES,206
Nicotinic_Receptors,Alzheimers,CAUSES,10
Nitric_Oxide,Apoptosis,AUGMENTS,453
Nitric_Oxide,Blood_flow,AUGMENTS,110
Nitric_Oxide,Cell_Death,AUGMENTS,144
Nitric_Oxide,Vasodilation,CAUSES,724
Nitric_Oxide,Alzheimers,CAUSES,11
Nitric_Oxide,Hypertension,PREVENTS,27
Nitric_Oxide,Injury,CAUSES,106
Nitric_Oxide,Growth,DISRUPTS,104
Nitric_Oxide,Platelet_aggregation,DISRUPTS,168
Nitric_Oxide,Respiration,DISRUPTS,114
Nitric_Oxide,Cyclic_GMP,STIMULATES,852
Nitric_Oxide,Guanylate_Cyclase,STIMULATES,624
Nitric_Oxide,Lipopolysaccharides,STIMULATES,183
Nitric_Oxide,NOS2A_protein_human_NOS2,STIMULATES,496
Nitric_Oxide,NOS3_protein_human_NOS3,STIMULATES,177
Nitric_Oxide,Nitric_Oxide_Synthase,STIMULATES,122
Nitric_Oxide,nitric_oxide_receptor,STIMULATES,840
Nitric_Oxide_Synthase,Hypertension,DISRUPTS,27
Nitric_Oxide_Synthase,Nitric_Oxide,PRODUCES,715
Nitric_Oxide_Synthase_Type_I,Nitric_Oxide,PRODUCES,137
Nitroarginine,Hypertension,CAUSES,12
Nitroglycerin,Pathological_Dilatation,CAUSES,128
Noise,Hypertension,CAUSES,22
Non_alcoholic_Fatty_Liver_Disease,Chronic_liver_disease_NOS,CAUSES,796
Noncommunicable_Diseases,Cessation_of_life,CAUSES,400
Norepinephrine,Blood_Pressure,AUGMENTS,111
Norepinephrine,Entire_nerve,AUGMENTS,550
Norepinephrine,Entire_sympathetic_nerve,AUGMENTS,127
Norepinephrine,Hypertension,CAUSES,202
Norepinephrine,Lipolysis,AUGMENTS,422
Norepinephrine,Vascular_constriction_function,AUGMENTS,652
Norepinephrine,depolarization,CAUSES,148
Norepinephrine,uptake,DISRUPTS,124
Norepinephrine,Adrenergic_Receptor,STIMULATES,303
Norepinephrine,CA2,STIMULATES,132
Norepinephrine,CAMP,STIMULATES,105
Norepinephrine,Cyclic_AMP,STIMULATES,136
Obesity,Hypertension,COMPLICATES,12
Obesity,Alzheimers,CAUSES,10
Obesity,Cardiovascular_Diseases,CAUSES,129
Obesity,Cessation_of_life,CAUSES,208
Obesity,Chronic_inflammation,CAUSES,182
Obesity,Diabetes,CAUSES,194
Obesity,Diabetes_Mellitus_Non_Insulin_Dependent,CAUSES,320
Obesity,Fatty_Liver,CAUSES,120
Obesity,Inflammation,CAUSES,796
Obesity,Insulin_Resistance,CAUSES,956
Obesity,Metabolic_Diseases,CAUSES,187
Obesity,Metabolic_syndrome,CAUSES,118
Obesity,Leptin_LEP,PRODUCES,103
Obstruction,Acute_myocardial_infarction,CAUSES,161
Obstruction,Cerebral_Infarction,CAUSES,105
Obstruction,Cerebral_Ischemia,CAUSES,624
Obstruction,Cerebrovascular_accident,CAUSES,176
Obstruction,Cessation_of_life,CAUSES,124
Obstruction,Hydrocephalus,CAUSES,150
Obstruction,Hydronephrosis,CAUSES,112
Obstruction,Hypertension,CAUSES,60
Obstruction,Ischemia,CAUSES,749
Obstruction,Ischemic_stroke,CAUSES,130
Obstruction,Myocardial_Infarction,CAUSES,274
Obstruction,Myocardial_Ischemia,CAUSES,113
Obstruction,Stroke_Acute,CAUSES,170
Oestrogen_deficiency,loss_bone,CAUSES,224
Oestrogen_therapy,Alzheimers,PREVENTS,12
Oils,Growth,DISRUPTS,132
Oils_Volatile,Growth,DISRUPTS,706
Okadaic_Acid,Phosphorylation,AUGMENTS,127
Okadaic_Acid,Alzheimers,CAUSES,21
Okadaic_Acid,Apoptosis,CAUSES,114
Oleic_Acid,Injury,CAUSES,466
Oligosaccharides,Growth,AUGMENTS,155
Ondansetron,Vomiting,PREVENTS,315
Operative_Surgical_Procedures,Hypertension,CAUSES,41
Operative_Surgical_Procedures,Inflammation,CAUSES,114
Operative_Surgical_Procedures,Obstruction,CAUSES,111
Operative_Surgical_Procedures,Cerebrovascular_accident,PREVENTS,125
Operative_Surgical_Procedures,Fracture,PREVENTS,106
Operative_Surgical_Procedures,Infection,PREVENTS,141
Operative_Surgical_Procedures,Injury,PREVENTS,119
Operative_Surgical_Procedures,Intraocular_pressure_disorder,PREVENTS,106
Operative_Surgical_Procedures,Pain,PREVENTS,530
Operative_Surgical_Procedures,Pain_Postoperative,PREVENTS,125
Operative_Surgical_Procedures,Postoperative_Complications,PREVENTS,520
Operative_Surgical_Procedures,Wounds_and_Injuries,PREVENTS,144
Oral_anticoagulants,Cerebrovascular_accident,PREVENTS,426
Ouabain,Hypertension,CAUSES,60
Ouabain,cardiac_arrhythmia,CAUSES,181
Ouabain,uptake,DISRUPTS,167
Ovalbumin,Asthma,CAUSES,813
Ovalbumin,Inflammation,CAUSES,466
Ovariectomy,Osteoporosis,CAUSES,488
Ovariectomy,loss_bone,CAUSES,445
Overweight,Hypertension,CAUSES,14
Oxidants,Injury,CAUSES,420
Oxidase,Reactive_Oxygen_Species,PRODUCES,172
Oxidation,Alzheimers,CAUSES,16
Oxidative_Stress,Alzheimers,CAUSES,464
Oxidative_Stress,Cardiovascular_Diseases,CAUSES,105
Oxidative_Stress,Endothelial_dysfunction,CAUSES,233
Oxidative_Stress,Hypertension,CAUSES,96
Oxidative_Stress,Neurodegenerative_Disorders,CAUSES,150
Oxidative_Stress,Parkinson_Disease,CAUSES,197
Oxidative_Stress,Free_Radicals,PRODUCES,147
Oxidative_Stress,Reactive_Oxygen_Species,PRODUCES,806
Oxidopamine,Apoptosis,CAUSES,162
Oxidopamine,Degenerative_abnormality,CAUSES,140
Oxidopamine,Lesion,CAUSES,360
Oxidopamine,Parkinson_Disease,CAUSES,502
Oxidopamine,Toxic_effect,CAUSES,130
Oxygen,Injury,CAUSES,193
Oxygen,Retinal_Diseases,CAUSES,906
Oxytocin,Labor_Childbirth,CAUSES,704
PD_98059,Phosphorylation,DISRUPTS,245
PPAR_gamma,Apoptosis,CAUSES,105
PS2_protein_alzheimer_associated_PSEN2,Alzheimers,CAUSES,10
PSEN1,Alzheimers,CAUSES,15
PTEN_gene_PTEN,Phosphotransferases,STIMULATES,381
PTEN_gene_PTEN,Proto_Oncogene_Proteins_c_akt_AKT1,STIMULATES,327
PTH_protein_human_PTH,Calcium,STIMULATES,113
Paclitaxel,Apoptosis,CAUSES,1166
Paclitaxel,Growth,DISRUPTS,167
Palmitates,Apoptosis,AUGMENTS,187
Palmitates,Insulin_Resistance,CAUSES,169
Pancreas,Insulin,PRODUCES,171
Pandemics,COVID_19,CAUSES,466
Paraganglioma,Hypertension,CAUSES,14
Paraquat,Injury,CAUSES,169
Paraquat,Oxidative_Stress,CAUSES,604
Parasites,Infection,CAUSES,221
Parasites,Malaria,CAUSES,386
Parathyroid_Adenoma,Hyperparathyroidism_Primary,CAUSES,278
Parkinson_Disease,Alzheimers,CAUSES,17
Parkinson_Disease,dopaminergic_neuron,DISRUPTS,101
Pathogenesis,Alzheimers,CAUSES,27
Pathogenesis,Hypertension,CAUSES,13
Pathologic_Processes,Alzheimers,CAUSES,29
Pentobarbital,Sleep,AUGMENTS,208
Peptidyl_Dipeptidase_A,Hypertension,PREVENTS,17
Perinephritis,Hypertension,CAUSES,12
Peripheral_blood_mononuclear_cell,Recombinant_Interferon_gamma,PRODUCES,231
Peripheral_blood_mononuclear_cell,TNF_protein_human_TNF,PRODUCES,193
Peripheral_blood_mononuclear_cell,cytokine,PRODUCES,552
Pessaries,Premature_Birth,PREVENTS,119
Pesticides,Oxidative_Stress,CAUSES,100
Pesticides,Toxic_effect,CAUSES,107
Phagocytes,Reactive_Oxygen_Species,PRODUCES,426
Phagocytosis,Reactive_Oxygen_Species,PRODUCES,153
Pharmacotherapy,Alopecia,CAUSES,640
Pharmacotherapy,Anemia,CAUSES,718
Pharmacotherapy,Febrile_neutropenia,CAUSES,414
Pharmacotherapy,Hypertension,CAUSES,13
Pharmacotherapy,Leukopenia,CAUSES,712
Pharmacotherapy,Mucositis,CAUSES,514
Pharmacotherapy,Myelosuppression,CAUSES,430
Pharmacotherapy,Neuropathy,CAUSES,516
Pharmacotherapy,Neutropenia,CAUSES,1558
Pharmacotherapy,Oral_Mucositis,CAUSES,444
Pharmacotherapy,Peripheral_Neuropathy,CAUSES,1618
Pharmacotherapy,Stomatitis,CAUSES,135
Pharmacotherapy,Thrombocytopenia,CAUSES,628
Pharmacotherapy,Neoplasm,PREVENTS,135
Pharmacotherapy,Toxic_effect,PREVENTS,240
Pharmacotherapy,Cessation_of_life,STIMULATES,132
Phenylephrine,Vascular_constriction_function,AUGMENTS,197
Phenylephrine,Hypertension,CAUSES,202
Phenylephrine,Hypertrophy,CAUSES,158
Pheochromocytoma,Hypertension,CAUSES,338
Pheochromocytoma,Catecholamines,PRODUCES,157
Phorbol_Esters,Protein_Kinase_C,STIMULATES,898
Phospholipids,Protein_Kinase_C,STIMULATES,330
Phosphorylation,Apoptosis,CAUSES,712
Phosphorylation,Macromolecular_alteration,CAUSES,263
Phosphotransferases,Apoptosis,CAUSES,153
Phosphotransferases,Phosphorylation,STIMULATES,404
Physical_activity,Alzheimers,PREVENTS,16
Physical_activity,Cardiovascular_Diseases,PREVENTS,113
Physical_activity,Chronic_Disease,PREVENTS,158
Physical_activity,Diabetes_Mellitus_Non_Insulin_Dependent,PREVENTS,101
Physical_activity,Hypertension,PREVENTS,35
Physical_activity,Obesity,PREVENTS,375
Physical_activity,Sedentary,PREVENTS,117
Physical_activity,Weight_Gain,PREVENTS,107
Phytohemagglutinins,Lymphocyte,STIMULATES,1484
Phytohemagglutinins,Peripheral_blood_mononuclear_cell,STIMULATES,456
Phytohemagglutinins,T_Lymphocyte,STIMULATES,682
Pilocarpine,Epilepsy,CAUSES,225
Pilocarpine,Seizures,CAUSES,461
Pineal_gland,Melatonin,PRODUCES,1101
Placebos,Pain,PREVENTS,372
Placental_Insufficiency,Fetal_Growth_Retardation,CAUSES,157
Plasma,Hypertension,CAUSES,14
Plasma_Cells,Antibodies,PRODUCES,202
Plasmodium_falciparum,Malaria,CAUSES,605
Plasmodium_vivax,Malaria,CAUSES,214
Platelet_Derived_Growth_Factor,Phosphorylation,STIMULATES,207
Players,Alzheimers,CAUSES,19
Pneumonia,Cessation_of_life,CAUSES,2312
Pneumonia,Hospitalization,CAUSES,624
Pneumonia,Extended_spectrum_beta_lactamase,PRODUCES,208
Polycystic_Kidney_Autosomal_Dominant,End_stage_renal_failure,CAUSES,110
Polymorphism_Genetic,Alzheimers,CAUSES,13
Polymorphism_Genetic,Hypertension,CAUSES,16
Polyomavirus,Neoplasm,CAUSES,142
Polysaccharides,Apoptosis,CAUSES,163
Polysaccharides,Growth,DISRUPTS,117
Potassium,Hypertension,PREVENTS,11
Potassium,depolarization,CAUSES,460
Potassium,ATP_phosphohydrolase,STIMULATES,187
Potassium,Sodium,STIMULATES,163
Pre_Eclampsia,Hypertension,COMPLICATES,25
Premature_Birth,Cessation_of_life,CAUSES,121
Pressors,Hypertension,CAUSES,15
Prions,Alzheimers,CAUSES,17
Prions,Neurodegenerative_Disorders,CAUSES,131
Prions,Prion_Diseases,CAUSES,400
Progesterone,Premature_Birth,PREVENTS,182
Prophylactic_treatment,Hypertension,PREVENTS,12
Prophylactic_treatment,Infection,PREVENTS,492
Prophylactic_treatment,Malaria,PREVENTS,105
Propofol,Lack_of_sensation,CAUSES,1326
Prostaglandin_Endoperoxide_Synthase,Prostaglandins,PRODUCES,183
Prostaglandins,Labor_Childbirth,AUGMENTS,150
Prostaglandins,Hypertension,CAUSES,15
Proteasome_inhibitor,Apoptosis,CAUSES,402
Protein_Kinase_C,Phosphorylation,STIMULATES,496
Protein_p53_TP53,Apoptosis,CAUSES,169
Proto_Oncogene_Proteins_c_akt_AKT1,Apoptosis,DISRUPTS,644
Proto_Oncogene_Proteins_c_akt_AKT1,Growth,DISRUPTS,127
Proto_Oncogene_Proteins_c_akt_AKT1,Phosphorylation,STIMULATES,497
Protoplasm,Reactive_Oxygen_Species,PRODUCES,416
Pseudomonas_aeruginosa,Infection,CAUSES,863
Pseudomonas_aeruginosa,Pneumonia,CAUSES,256
Pulmonary_Embolism,Cessation_of_life,CAUSES,1104
Quercetin,Apoptosis,CAUSES,428
Quercetin,Growth,DISRUPTS,134
RNA_Messenger,Translation_Genetic,DISRUPTS,204
RNA_Small_Interfering,Apoptosis,DISRUPTS,692
RNA_Small_Interfering,Cell_Proliferation,DISRUPTS,464
RNA_Small_Interfering,Growth,DISRUPTS,766
RNA_Small_Interfering,Phosphorylation,DISRUPTS,221
ROS1,Apoptosis,CAUSES,410
ROS1_wt_Allele_ROS1,Apoptosis,CAUSES,468
ROS1_wt_Allele_ROS1,Oxidative_Stress,CAUSES,176
Radiation,Injury,CAUSES,412
Radiation,Toxic_effect,CAUSES,134
Radiation_therapy,Toxic_effect,PREVENTS,198
Rare_Diseases,Hypertension,CAUSES,11
Reactive_Oxygen_Species,Apoptosis,DISRUPTS,187
Reactive_Oxygen_Species,Autophagy,AUGMENTS,422
Reactive_Oxygen_Species,Cell_Death,AUGMENTS,724
Reactive_Oxygen_Species,Cessation_of_life,AUGMENTS,100
Reactive_Oxygen_Species,Lipid_Peroxidation,AUGMENTS,440
Reactive_Oxygen_Species,Oxidative_Stress,CAUSES,1491
Reactive_Oxygen_Species,Signal_Transduction,AUGMENTS,135
Reactive_Oxygen_Species,Signal_Transduction_Pathways,AUGMENTS,101
Reactive_Oxygen_Species,neutrophil,AUGMENTS,100
Reactive_Oxygen_Species,Alzheimers,CAUSES,20
Reactive_Oxygen_Species,DNA_Damage,CAUSES,1350
Reactive_Oxygen_Species,Hypertension,CAUSES,38
Reactive_Oxygen_Species,Inflammation,CAUSES,158
Reactive_Oxygen_Species,Injury,CAUSES,312
Reactive_Oxygen_Species,Lesion,CAUSES,114
Reactive_Oxygen_Species,Oxidative_Damage,CAUSES,154
Reactive_Oxygen_Species,Stress,CAUSES,442
Reactive_Oxygen_Species,Tissue_damage,CAUSES,143
Reactive_Oxygen_Species,Toxic_effect,CAUSES,144
Reactive_Oxygen_Species,cell_injury,CAUSES,814
Reactive_Oxygen_Species,cytotoxicity,CAUSES,152
Reactive_Oxygen_Species,Growth,DISRUPTS,134
Reactive_Oxygen_Species,Tumor_cells_malignant,DISRUPTS,119
Reactive_Oxygen_Species,Antioxidants,STIMULATES,206
Reactive_Oxygen_Species,MAPK8_gene_MAPK8,STIMULATES,144
Reactive_Oxygen_Species,Mitogen_Activated_Protein_Kinases,STIMULATES,144
Reactive_Oxygen_Species,NADPH_Oxidase,STIMULATES,137
Reactive_Oxygen_Species,NF_kappa_B,STIMULATES,422
Reactive_Oxygen_Species,TP53_gene_TP53,STIMULATES,104
Reactive_Oxygen_Species,caspase_3,STIMULATES,125
Recombinant_Erythropoietin,Hypertension,CAUSES,26
Recombinant_Interferon_gamma,Apoptosis,CAUSES,159
Recombinant_Interferon_gamma,Growth,DISRUPTS,137
Recombinant_Interferon_gamma,Nitric_Oxide,STIMULATES,498
Recombinant_Interferon_gamma,macrophage,STIMULATES,344
Renal_Artery_Stenosis,Hypertension,CAUSES,494
Renal_Insufficiency,Hypertension,CAUSES,10
Renal_artery_occlusion,Hypertension,CAUSES,12
Renal_infarction,Hypertension,CAUSES,14
Renal_ischaemia,Hypertension,CAUSES,44
Renal_vascular_disorders_NOS,Hypertension,CAUSES,58
Renin,Hypertension,CAUSES,46
Reperfusion_Injury,Kidney_Failure_Acute,CAUSES,540
Reperfusion_Injury,Apoptosis,DISRUPTS,150
Resistant_bacteria,Infection,CAUSES,410
Resistant_organism,Infection,CAUSES,243
Respiration,Carbon_Dioxide,PRODUCES,219
Respiration,Reactive_Oxygen_Species,PRODUCES,158
Respiration_Disorders,Cessation_of_life,CAUSES,420
Respiratory_Distress_Syndrome_Adult,Cessation_of_life,CAUSES,189
Respiratory_Failure,Cessation_of_life,CAUSES,1074
Respiratory_Insufficiency,Cessation_of_life,CAUSES,103
Respiratory_Syncytial_Virus_Infections,Hospitalization,CAUSES,116
Respiratory_Tract_Infections,Cessation_of_life,CAUSES,128
Respiratory_syncytial_virus,Bronchiolitis,CAUSES,340
Respiratory_syncytial_virus,Pneumonia,CAUSES,202
Respiratory_syncytial_virus,Respiratory_Tract_Infections,CAUSES,229
Retinal_Diseases,Blind_Vision,CAUSES,244
Retinoids,Apoptosis,CAUSES,115
Retinoids,Growth,DISRUPTS,132
Rhabdomyolysis,Kidney_Failure_Acute,CAUSES,816
Rheumatoid_Arthritis,Disability_NOS,CAUSES,131
Rotenone,Apoptosis,CAUSES,112
Rotenone,Parkinson_Disease,CAUSES,302
Rous_sarcoma_virus,Neoplasm,CAUSES,126
SARS_coronavirus,COVID_19,CAUSES,149
STAT3_gene_STAT3,Apoptosis,CAUSES,109
STN_gene_EEF1A2,Myopathy,CAUSES,223
SUCLA2_gene_SUCLA2,Alzheimers,CAUSES,66
Saline,Hypertension,CAUSES,11
Salts,Hypertension,CAUSES,246
Scopolamine,Alzheimers,CAUSES,49
Scopolamine,Amnesia,CAUSES,864
Scopolamine,Impaired_cognition,CAUSES,178
Scopolamine,Memory_impairment,CAUSES,642
Seizures,Cessation_of_life,CAUSES,524
Sensory_denervation_disorder,Hypertension,CAUSES,17
Septic_Shock,Cessation_of_life,CAUSES,560
Septicemia,Cessation_of_life,CAUSES,3700
Septicemia,Inflammation,CAUSES,149
Septicemia,Inflammatory_Response,CAUSES,100
Septicemia,Kidney_Failure_Acute,CAUSES,198
Septicemia,Multiple_Organ_Failure,CAUSES,332
Septicemia,Myocardial_dysfunction,CAUSES,139
Septicemia,Puncture_procedure,CAUSES,487
Septicemia,Respiratory_Distress_Syndrome_Adult,CAUSES,216
Serotonin,Vascular_constriction_function,AUGMENTS,157
Serotonin,Edema,CAUSES,142
Serotonin,Hypertension,CAUSES,14
Serotonin,depolarization,CAUSES,161
Serotonin,uptake,DISRUPTS,157
Shock,Cessation_of_life,CAUSES,520
Shock_Cardiogenic,Cessation_of_life,CAUSES,163
Shock_Cardiogenic,Acute_myocardial_infarction,COMPLICATES,642
Shock_Cardiogenic,Myocardial_Infarction,COMPLICATES,194
Shock_Hemorrhagic,Cessation_of_life,CAUSES,161
Signal_Transduction,Apoptosis,CAUSES,624
Signal_Transduction_Pathways,Apoptosis,CAUSES,678
Simian_virus_40,Neoplasm,CAUSES,124
Single_Nucleotide_Polymorphism,Alzheimers,CAUSES,10
Single_Nucleotide_Polymorphism,Amino_Acid_Substitution,CAUSES,193
Sirolimus_substance,Autophagy,CAUSES,314
Sirolimus_substance,Apoptosis,CAUSES,127
Sirolimus_substance,Growth,DISRUPTS,194
Sleep_Apnea_Obstructive,Hypertension,CAUSES,230
Sleep_Apnea_Obstructive,Hypoxia,CAUSES,162
Sleep_Apnea_Syndromes,Hypertension,CAUSES,21
Smoke,Inflammation,CAUSES,130
Sodium,Hypertension,PREVENTS,13
Sodium,uptake,AUGMENTS,123
Sodium,Calcium,STIMULATES,110
Sodium,Membrane_Transport_Proteins,STIMULATES,586
Sodium,Potassium,STIMULATES,118
Sodium_Chloride,Hypertension,PREVENTS,11
Sodium_Chloride,Stress,CAUSES,145
Sodium_Chloride,Growth,DISRUPTS,180
Sodium_Chloride_Dietary,Hypertension,CAUSES,53
Sodium_Glutamate,Obesity,CAUSES,106
Sodium_Nitroprusside,Cyclic_GMP,STIMULATES,246
Somatostatin,Alzheimers,PREVENTS,11
Somatotropin,Growth,AUGMENTS,145
Somatotropin,Insulin_Like_Growth_Factor_I,STIMULATES,245
Spastic_syndrome,Hypertrophy,CAUSES,108
Spinal_Cord_Injuries,Disability_NOS,CAUSES,130
Splenocyte,cytokine,PRODUCES,152
Staphylococcus_aureus,Infection,CAUSES,1386
Staphylococcus_coagulase_negative,Infection,CAUSES,228
Staphylococcus_epidermidis,Infection,CAUSES,224
Starvation,Cessation_of_life,CAUSES,106
Staurosporine,Apoptosis,CAUSES,1662
Stenosis,Hypertension,CAUSES,57
Stenosis_unspecified,Hydrocephalus,CAUSES,113
Stenosis_unspecified,Hypertension,CAUSES,19
Steroids,Asthma,AUGMENTS,478
Steroids,Bone_necrosis,CAUSES,550
Steroids,Glaucoma,CAUSES,177
Steroids,Hypertension,CAUSES,47
Steroids,Osteoporosis,CAUSES,408
Stiffness,Hypertension,CAUSES,13
Stimulus,Hypertension,CAUSES,15
Streptococcus_pneumoniae,Infection,CAUSES,421
Streptococcus_pneumoniae,Pneumonia,CAUSES,854
Streptozocin,Alzheimers,CAUSES,161
Streptozocin,Diabetes,CAUSES,2094
Streptozocin,Diabetes_Mellitus,CAUSES,863
Streptozocin,Diabetes_Mellitus_Insulin_Dependent,CAUSES,966
Streptozocin,Diabetes_Mellitus_Non_Insulin_Dependent,CAUSES,483
Streptozocin,Diabetic,CAUSES,21942
Streptozocin,Diabetic_Nephropathy,CAUSES,443
Streptozocin,Hyperglycemia,CAUSES,660
Streptozocin,Hypertension,CAUSES,14
Streptozocin,Mouse_Model,CAUSES,198
Stress,Inflammation,CAUSES,404
Stromal_Cells,cytokine,PRODUCES,143
Structure_of_beta_Cell_of_islet,Insulin,PRODUCES,564
Structure_of_interstitial_cell_of_Leydig,Testosterone,PRODUCES,752
Study_models,Alzheimers,CAUSES,69
Study_models,Dependence,CAUSES,133
Study_models,Hypertension,CAUSES,69
Study_models,Inflammation,CAUSES,110
Study_models,Injury,CAUSES,281
Study_models,Neoplasm,CAUSES,121
Subarachnoid_Hemorrhage,Vasospasm,CAUSES,188
Substance,Hypertension,CAUSES,20
Substance,Toxic_effect,CAUSES,102
Substance_P,Extravasation,CAUSES,138
Sudden_infant_death_syndrome,Cessation_of_life,CAUSES,418
Sugars,Hypertension,CAUSES,13
Superantigens,T_Lymphocyte,STIMULATES,335
Superoxide_Dismutase,Oxidative_Stress,PREVENTS,102
Superoxide_Dismutase,Reactive_Oxygen_Species,PRODUCES,110
Superoxides,neutrophil,AUGMENTS,146
Superoxides,Hypertension,CAUSES,13
Supplementation,Alzheimers,PREVENTS,14
Supplementation,Hypertension,PREVENTS,27
Supplementation,Inflammation,PREVENTS,112
Supplementation,Oxidative_Stress,PREVENTS,291
