from,to
Degenerative_abnormality,Alzheimers
Degenerative_abnormality,Hypertension
Degenerative_abnormality,Blind_Vision
Alzheimers,Degenerative_abnormality
Hypertension,Alzheimers
Hypertension,Diabetes
Diabetes,Alzheimers
Diabetes,Hypertension
Diabetes,Blind_Vision
