from,to
Hypertension,Alzheimers
Hypertension,Obesity
Obesity,Alzheimers
Obesity,Hypertension
Mutation,Alzheimers
Mutation,Hypertension
Mutation,Obesity
Diet,Alzheimers
Diet,Hypertension
Diet,Obesity
