from,to
Diet,Alzheimers
Diet,Hypertension
Diet,Diabetes
Injection_procedure,Alzheimers
Injection_procedure,Hypertension
Injection_procedure,Diabetes
Hypertension,Alzheimers
Hypertension,Diabetes
Diabetes,Alzheimers
Diabetes,Hypertension
