from,to
Hypertension,Alzheimers
Hypertension,Diabetic_Nephropathy
Streptozocin,Alzheimers
Streptozocin,Diabetic_Nephropathy
Streptozocin,Hyperglycemia
Streptozocin,Hypertension
Hyperglycemia,Diabetic_Nephropathy
Hyperglycemia,Hypertension
Diabetic_Nephropathy,Hypertension
