from,to
Degenerative_abnormality,Alzheimers
Degenerative_abnormality,Hypertension
Degenerative_abnormality,Neurodegenerative_Disorders
Mutation,Alzheimers
Mutation,Hypertension
Mutation,Neurodegenerative_Disorders
Hypertension,Alzheimers
Neurodegenerative_Disorders,Alzheimers
Alzheimers,Degenerative_abnormality
Alzheimers,Neurodegenerative_Disorders
