from,to
Diet,Alzheimers
Diet,Hypertension
Diet,Obesity
Hypertension,Alzheimers
Hypertension,Obesity
Obesity,Alzheimers
Obesity,Hypertension
Genes,Alzheimers
Genes,Hypertension
Genes,Obesity
