node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Non_alcoholic_Fatty_Liver_Disease,regular,2,1,3,0.000003,0.000483,False,193,1
Epilepsy,regular,2,2,4,0.000002,0.000633,False,337,1
Ischemic_stroke,regular,3,2,5,0.000002,0.001870,False,17,1
Arthritis,regular,2,1,3,0.000002,0.000617,False,281,1
Diabetic_Nephropathy,regular,2,4,6,0.000002,0.001307,True,76,50
Acquired_Immunodeficiency_Syndrome,regular,2,1,3,0.000001,0.000833,False,482,1
Conn_Syndrome,regular,1,2,3,0.000001,0.000626,False,81,1
Cerebral_hemisphere_hemorrhage,regular,2,1,3,0.000001,0.001643,False,25,1
Congestive_heart_failure,regular,2,2,4,0.000001,0.001459,False,29,1
Diarrhea,regular,1,1,2,0.000001,0.000813,False,572,1
Glaucoma,regular,1,1,2,0.000001,0.000533,False,450,1
Tuberculosis,regular,2,1,3,0.000001,0.000937,False,640,1
Retinal_Diseases,regular,1,1,2,0.000001,0.000626,False,651,1
Cardiomyopathy_Dilated,regular,1,2,3,0.000001,0.000446,False,330,1
Liver_diseases,regular,2,1,3,0.000001,0.000528,False,235,1
Amyotrophic_Lateral_Sclerosis,regular,2,1,3,0.000001,0.000570,False,250,1
Respiratory_Tract_Infections,regular,2,1,3,0.000001,0.000584,False,491,1
Myocardial_Ischemia,regular,2,2,4,0.000001,0.001330,True,76,50
Kidney_Failure,regular,3,2,5,0.000001,0.001858,True,76,50
Bronchiolitis,regular,1,1,2,0.000001,0.000564,False,533,1
Death_Sudden,regular,1,1,2,0.000001,0.000982,False,47,1
Death_Sudden_Cardiac,regular,1,1,2,0.000001,0.000982,False,48,1
Arteriosclerosis,regular,2,2,4,0.000001,0.001298,True,76,50
Communicable_Diseases,regular,4,1,5,0.000000,0.000725,False,484,1
Influenza,regular,1,2,3,0.000000,0.000460,False,489,1
Cerebral_Ischemia,regular,2,1,3,0.000000,0.000625,False,227,1
Rheumatoid_Arthritis,regular,1,1,2,0.000000,0.000486,False,177,1
Polycystic_Kidney_Autosomal_Dominant,regular,1,1,2,0.000000,0.000446,False,362,1
Respiratory_Distress_Syndrome_Adult,regular,3,1,4,0.000000,0.000823,False,92,1
Septic_Shock,regular,1,1,2,0.000000,0.000450,False,310,1
Shock,regular,1,1,2,0.000000,0.000450,False,311,1
Respiration_Disorders,regular,1,1,2,0.000000,0.000460,False,490,1
Virus_Diseases,regular,1,2,3,0.000000,0.000460,False,492,1
20_hydroxy_5_8_11_14_eicosatetraenoic_acid,regular,0,1,1,0.000000,0.000439,False,77,1
Abnormal_renal_function,regular,1,1,2,0.000000,0.001269,True,76,50
Acetate,regular,0,1,1,0.000000,0.000439,False,78,1
Acetylcholinesterase,regular,0,1,1,0.000000,0.000439,False,79,1
adenoma,regular,0,2,2,0.000000,0.000439,False,82,1
Administration_Oral,regular,0,1,1,0.000000,0.000439,False,83,1
Adrenal_Cortex_Hormones,regular,0,2,2,0.000000,0.000439,False,85,1
Adrenal_Gland_Neoplasms,regular,0,1,1,0.000000,0.000439,False,86,1
Adrenergic_Receptor,regular,0,1,1,0.000000,0.000439,False,87,1
Agent,regular,0,8,8,0.000000,0.000439,False,104,1
alanosine,regular,0,1,1,0.000000,0.000439,False,105,1
Aldosterone,regular,0,1,1,0.000000,0.000439,False,106,1
aluminum,regular,0,1,1,0.000000,0.000439,False,107,1
aluminum_chloride,regular,0,1,1,0.000000,0.000439,False,108,1
Aging,regular,1,0,1,0.000000,0.002754,False,1,1
Amyloid_deposition,regular,1,1,2,0.000000,0.002754,True,76,50
Atrophic,regular,1,1,2,0.000000,0.002754,True,76,50
Cerebral_atrophy,regular,1,1,2,0.000000,0.002754,True,76,50
Cessation_of_life,regular,96,0,96,0.000000,0.057222,False,2,1
Dementia_Vascular,regular,2,0,2,0.000000,0.003585,False,4,1
Disability_NOS,regular,14,0,14,0.000000,0.008651,False,5,1
Evaluation,regular,1,0,1,0.000000,0.002754,False,6,1
Evaluation_procedure,regular,1,0,1,0.000000,0.002754,False,7,1
Lewy_Body_Disease,regular,1,0,1,0.000000,0.002754,False,13,1
Memory_Loss,regular,1,0,1,0.000000,0.002754,False,14,1
Neurofibrillary_Tangles,regular,1,1,2,0.000000,0.002754,True,76,50
Senile_dementia,regular,1,0,1,0.000000,0.002754,False,15,1
Senile_Plaques,regular,1,0,1,0.000000,0.002754,False,16,1
Amyloid,regular,0,3,3,0.000000,0.000439,False,110,1
Amyloid_beta,regular,0,1,1,0.000000,0.000439,False,111,1
Amyloid_beta_Peptides,regular,0,1,1,0.000000,0.000439,False,112,1
Amyloid_beta_Protein_Precursor,regular,0,1,1,0.000000,0.000439,False,113,1
Amyloid_Fibrils,regular,0,1,1,0.000000,0.000439,False,114,1
Amyloidosis,regular,0,2,2,0.000000,0.000439,False,115,1
Androgens,regular,0,1,1,0.000000,0.000439,False,116,1
Angiogenesis_Inhibitors,regular,0,1,1,0.000000,0.000439,False,117,1
Angiotensin_II,regular,0,8,8,0.000000,0.000439,False,121,1
Angiotensins,regular,0,1,1,0.000000,0.000439,False,122,1
Antihypertensive_Agents,regular,0,1,1,0.000000,0.000439,False,123,1
Antioxidants,regular,0,4,4,0.000000,0.000439,False,124,1
aorta_constriction,regular,0,1,1,0.000000,0.000439,False,125,1
Aortic_coarctation,regular,0,1,1,0.000000,0.000439,False,126,1
Apolipoprotein_E4,regular,0,1,1,0.000000,0.000439,False,127,1
Apolipoprotein_E_APOE,regular,0,1,1,0.000000,0.000439,False,128,1
APP_gene,regular,0,6,6,0.000000,0.000439,False,130,1
APP_protein_human,regular,0,1,1,0.000000,0.000439,False,131,1
Arginine,regular,0,2,2,0.000000,0.000439,False,133,1
arginine_methyl_ester,regular,0,1,1,0.000000,0.000439,False,134,1
Argipressin,regular,0,1,1,0.000000,0.000439,False,135,1
Atherosclerotic_renal_artery_stenosis,regular,0,1,1,0.000000,0.000439,False,136,1
ATM_gene_ATM,regular,0,1,1,0.000000,0.000439,False,137,1
Autonomic_Dysreflexia,regular,0,1,1,0.000000,0.000439,False,138,1
Banding_procedure,regular,0,2,2,0.000000,0.000439,False,139,1
beta_site_APP_cleaving_enzyme_1_BACE1,regular,0,1,1,0.000000,0.000439,False,140,1
bevacizumab,regular,0,1,1,0.000000,0.000439,False,141,1
Bilateral_renal_artery_stenosis,regular,0,1,1,0.000000,0.000439,False,142,1
Blood_Pressure_Monitoring_Ambulatory,regular,0,1,1,0.000000,0.000439,False,143,1
Brain_Injuries,regular,0,1,1,0.000000,0.000439,False,144,1
Cadmium,regular,0,4,4,0.000000,0.000439,False,145,1
Calcineurin_inhibitor,regular,0,1,1,0.000000,0.000439,False,146,1
Calcium,regular,0,1,1,0.000000,0.000439,False,147,1
Candidate_Disease_Gene,regular,0,1,1,0.000000,0.000439,False,148,1
Catecholamines,regular,0,2,2,0.000000,0.000439,False,149,1
Cerebral_Amyloid_Angiopathy,regular,0,1,1,0.000000,0.000439,False,150,1
Cerebrospinal_Fluid,regular,0,1,1,0.000000,0.000439,False,151,1
Cholesterol,regular,0,2,2,0.000000,0.000439,False,152,1
Chronic_inflammation,regular,1,2,3,0.000000,0.000606,True,76,50
Chymosin_REN,regular,0,1,1,0.000000,0.000439,False,153,1
Clip,regular,0,1,1,0.000000,0.000439,False,154,1
Clipping,regular,0,1,1,0.000000,0.000439,False,155,1
Closure_by_clamp,regular,0,2,2,0.000000,0.000439,False,156,1
Cocaine,regular,0,2,2,0.000000,0.000439,False,158,1
Compression_procedure,regular,0,1,1,0.000000,0.000439,False,159,1
Congenital_Abnormality,regular,1,1,2,0.000000,0.000454,False,160,1
Constriction_procedure,regular,0,3,3,0.000000,0.000439,False,161,1
Contraceptives_Oral,regular,0,1,1,0.000000,0.000439,False,162,1
Copper,regular,0,1,1,0.000000,0.000439,False,163,1
Corticosterone,regular,0,1,1,0.000000,0.000439,False,164,1
Corticotropin,regular,0,1,1,0.000000,0.000439,False,165,1
Cyclosporine,regular,0,3,3,0.000000,0.000439,False,176,1
cytokine,regular,0,8,8,0.000000,0.000439,False,178,1
Dementia,regular,0,1,1,0.000000,0.000439,False,179,1
Denervation,regular,0,1,1,0.000000,0.000439,False,180,1
Deoxycorticosterone,regular,0,1,1,0.000000,0.000439,False,181,1
desoxycorticosterone_acetate,regular,0,1,1,0.000000,0.000439,False,182,1
Deterioration,regular,0,1,1,0.000000,0.000439,False,183,1
Dexamethasone,regular,0,3,3,0.000000,0.000439,False,184,1
Diet,regular,0,25,25,0.000000,0.000439,False,196,1
Diet_High_Fat,regular,0,13,13,0.000000,0.000439,False,198,1
Diet_Protein_Restricted,regular,0,1,1,0.000000,0.000439,False,199,1
DNA_Mitochondrial,regular,0,1,1,0.000000,0.000439,False,200,1
DOCA,regular,0,1,1,0.000000,0.000439,False,201,1
Dopamine,regular,0,1,1,0.000000,0.000439,False,202,1
Dopamine_Receptor,regular,0,1,1,0.000000,0.000439,False,203,1
Drinking_Water,regular,0,1,1,0.000000,0.000439,False,205,1
Embolism,regular,0,2,2,0.000000,0.000439,False,206,1
Emotional_Stress,regular,0,1,1,0.000000,0.000439,False,207,1
Endocrine_System_Diseases,regular,0,1,1,0.000000,0.000439,False,208,1
Endopeptidases,regular,0,2,2,0.000000,0.000439,False,210,1
Endothelin,regular,0,1,1,0.000000,0.000439,False,211,1
Endothelin_1,regular,0,1,1,0.000000,0.000439,False,212,1
Epinephrine,regular,0,4,4,0.000000,0.000439,False,214,1
ERCC8_CSH1_HSPA9,regular,0,1,1,0.000000,0.000439,False,215,1
Erythropoietin,regular,0,1,1,0.000000,0.000439,False,216,1
Essential_Hypertension,regular,1,1,2,0.000000,0.001269,True,76,50
Estrogens,regular,0,3,3,0.000000,0.000439,False,218,1
Ethanol,regular,0,26,26,0.000000,0.000439,False,240,1
Excision,regular,0,1,1,0.000000,0.000439,False,241,1
Fibromuscular_Dysplasia,regular,0,1,1,0.000000,0.000439,False,242,1
Fluid_overload,regular,0,1,1,0.000000,0.000439,False,243,1
Free_Radicals,regular,0,5,5,0.000000,0.000439,False,245,1
Fructose,regular,0,2,2,0.000000,0.000439,False,246,1
galactose,regular,0,1,1,0.000000,0.000439,False,247,1
gamma_secretase,regular,0,1,1,0.000000,0.000439,False,248,1
Gene_Mutation,regular,0,1,1,0.000000,0.000439,False,249,1
gene_therapy,regular,0,3,3,0.000000,0.000439,False,252,1
Glucocorticoid_remediable_aldosteronism,regular,0,1,1,0.000000,0.000439,False,253,1
Glucocorticoids,regular,0,6,6,0.000000,0.000439,False,257,1
Glycogen_Synthase_Kinase_3,regular,0,1,1,0.000000,0.000439,False,258,1
Glycosylation_End_Products_Advanced,regular,0,2,2,0.000000,0.000439,False,259,1
Glycyrrhizic_Acid,regular,0,1,1,0.000000,0.000439,False,260,1
Herpesvirus_1_Human,regular,0,1,1,0.000000,0.000439,False,261,1
homocysteine,regular,0,2,2,0.000000,0.000439,False,262,1
hydrochloride,regular,0,1,1,0.000000,0.000439,False,263,1
Hydrocortisone,regular,0,1,1,0.000000,0.000439,False,264,1
Hydronephrosis,regular,1,1,2,0.000000,0.000500,False,229,1
Hyperaldosteronism,regular,0,1,1,0.000000,0.000439,False,265,1
Hypernatremia,regular,0,1,1,0.000000,0.000439,False,266,1
Hyperplasia,regular,1,1,2,0.000000,0.000960,False,95,1
Hypertension_Renovascular,regular,0,1,1,0.000000,0.000439,False,267,1
Abdominal_compartment_syndrome,regular,1,0,1,0.000000,0.001269,False,0,1
Atrial_Fibrillation,regular,1,2,3,0.000000,0.001269,True,76,50
Blood_Pressure,regular,1,0,1,0.000000,0.001269,False,18,1
Brain_Edema,regular,1,0,1,0.000000,0.001269,False,19,1
Brain_hemorrhage,regular,1,0,1,0.000000,0.001269,False,20,1
Cardiac_complication,regular,1,1,2,0.000000,0.001269,False,22,1
Cardiovascular_morbidity,regular,1,0,1,0.000000,0.001269,False,23,1
Cerebral_Edema,regular,1,0,1,0.000000,0.001269,False,24,1
Cerebral_Hemorrhage,regular,1,0,1,0.000000,0.001269,False,26,1
Cerebrovascular_Disorders,regular,1,1,2,0.000000,0.001269,False,27,1
Chronic_heart_failure,regular,1,0,1,0.000000,0.001269,False,28,1
Coronary_Arteriosclerosis,regular,1,3,4,0.000000,0.001269,True,76,50
Coronary_heart_disease,regular,1,1,2,0.000000,0.001269,False,30,1
Diastolic_dysfunction,regular,1,0,1,0.000000,0.001269,False,33,1
Dissection_of_aorta,regular,1,0,1,0.000000,0.001269,False,34,1
Edema,regular,9,0,9,0.000000,0.002848,False,35,1
Encephalopathies,regular,1,0,1,0.000000,0.001269,False,36,1
end_organ_damage,regular,1,0,1,0.000000,0.001269,False,37,1
End_stage_renal_failure,regular,7,0,7,0.000000,0.003156,False,31,1
Erectile_dysfunction,regular,1,0,1,0.000000,0.001269,False,38,1
Extravasation,regular,3,0,3,0.000000,0.001830,False,39,1
Glomerulosclerosis,regular,1,0,1,0.000000,0.001269,False,41,1
Growth,regular,1,0,1,0.000000,0.001269,False,42,1
Headache,regular,1,0,1,0.000000,0.001269,False,43,1
Heart_Diseases,regular,1,3,4,0.000000,0.001269,True,76,50
Hospital_admission,regular,2,0,2,0.000000,0.003018,False,12,1
Hospitalization,regular,12,0,12,0.000000,0.009515,False,8,1
Hypertensive_heart_disease_NOS,regular,1,0,1,0.000000,0.001269,False,46,1
Hypertrophy_Left_Ventricular,regular,1,0,1,0.000000,0.001269,False,50,1
Infarction,regular,2,0,2,0.000000,0.001506,False,52,1
Intracranial_Hemorrhages,regular,1,0,1,0.000000,0.001269,False,54,1
Kidney_Failure_Acute,regular,10,0,10,0.000000,0.003471,False,55,1
Labor_Childbirth,regular,3,0,3,0.000000,0.002016,False,60,1
Lack_of_sensation,regular,10,0,10,0.000000,0.004444,False,61,1
Myocardial_dysfunction,regular,2,0,2,0.000000,0.001513,False,62,1
Myocardial_fibrosis,regular,1,0,1,0.000000,0.001269,False,63,1
Nephrosclerosis,regular,1,0,1,0.000000,0.001269,False,64,1
Pathogenesis,regular,1,2,3,0.000000,0.001269,True,76,50
Pathological_Dilatation,regular,3,0,3,0.000000,0.001830,False,67,1
Posterior_reversible_encephalopathy_syndrome,regular,1,0,1,0.000000,0.001269,False,68,1
Pre_Eclampsia,regular,1,1,2,0.000000,0.001269,True,76,50
Pregnancy,regular,1,0,1,0.000000,0.001269,False,69,1
Premature_Birth,regular,1,1,2,0.000000,0.001269,False,70,1
Proteinuria,regular,1,0,1,0.000000,0.001269,False,71,1
Pulmonary_Edema,regular,1,0,1,0.000000,0.001269,False,72,1
Purpura_Thrombotic_Thrombocytopenic,regular,1,0,1,0.000000,0.001269,False,73,1
Renal_Insufficiency,regular,1,1,2,0.000000,0.001269,True,76,50
Spastic_syndrome,regular,1,1,2,0.000000,0.001269,True,76,50
Stiffness,regular,1,1,2,0.000000,0.001269,True,76,50
Vascular_Diseases,regular,1,3,4,0.000000,0.001269,True,76,50
Ventricular_Dysfunction_Left,regular,1,0,1,0.000000,0.001269,False,74,1
Ventricular_hypertrophy,regular,1,0,1,0.000000,0.001269,False,75,1
Hypoplasia,regular,0,1,1,0.000000,0.000439,False,269,1
imbalance,regular,0,4,4,0.000000,0.000439,False,270,1
Immobilization,regular,0,2,2,0.000000,0.000439,False,271,1
Immunosuppressive_Agents,regular,0,1,1,0.000000,0.000439,False,272,1
IMPACT_gene,regular,0,2,2,0.000000,0.000439,False,273,1
Inflammasomes,regular,0,2,2,0.000000,0.000439,False,276,1
Infusion_procedures,regular,0,1,1,0.000000,0.000439,False,277,1
inhibitors,regular,0,3,3,0.000000,0.000439,False,279,1
Injection,regular,0,1,1,0.000000,0.000439,False,280,1
Injection_procedure,regular,0,7,7,0.000000,0.000439,False,282,1
Insulin,regular,0,5,5,0.000000,0.000439,False,283,1
Intestinal_Microbiome,regular,0,2,2,0.000000,0.000439,False,284,1
Intubation_Intratracheal,regular,0,1,1,0.000000,0.000439,False,285,1
Ions,regular,0,3,3,0.000000,0.000439,False,287,1
Iron,regular,0,3,3,0.000000,0.000439,False,288,1
Juxtaglomerular_tumor,regular,0,1,1,0.000000,0.000439,False,289,1
Kidney_Transplantation,regular,0,1,1,0.000000,0.000439,False,290,1
Leptin_LEP,regular,0,2,2,0.000000,0.000439,False,291,1
Licorice,regular,0,1,1,0.000000,0.000439,False,292,1
Ligation,regular,0,9,9,0.000000,0.000439,False,295,1
Lipids,regular,0,2,2,0.000000,0.000439,False,296,1
Lipopolysaccharides,regular,0,35,35,0.000000,0.000439,False,313,1
Liquid_substance,regular,0,1,1,0.000000,0.000439,False,314,1
Magnesium,regular,0,1,1,0.000000,0.000439,False,315,1
Malnutrition,regular,0,2,2,0.000000,0.000439,False,316,1
MAPT,regular,0,2,2,0.000000,0.000439,False,317,1
MAPT_protein_human_MAPT,regular,0,1,1,0.000000,0.000439,False,318,1
Memory_impairment,regular,2,1,3,0.000000,0.000543,False,306,1
Mental_deterioration,regular,0,1,1,0.000000,0.000439,False,319,1
Metabolic_syndrome,regular,2,1,3,0.000000,0.000620,True,76,50
Metals,regular,0,3,3,0.000000,0.000439,False,320,1
MicroRNAs,regular,0,4,4,0.000000,0.000439,False,322,1
Mineralocorticoid_Receptor,regular,0,1,1,0.000000,0.000439,False,323,1
Mineralocorticoids,regular,0,1,1,0.000000,0.000439,False,324,1
Mutation,regular,0,55,55,0.000000,0.000439,False,371,1
Na_K_Exchanging_ATPase,regular,0,1,1,0.000000,0.000439,False,372,1
Neoplasm_Metastasis,regular,1,1,2,0.000000,0.001090,False,100,1
Nephrectomy,regular,0,2,2,0.000000,0.000439,False,373,1
neuronal,regular,0,1,1,0.000000,0.000439,False,374,1
neuron_loss,regular,0,1,1,0.000000,0.000439,False,375,1
Neurotoxins,regular,0,2,2,0.000000,0.000439,False,376,1
NG_Nitroarginine_Methyl_Ester,regular,0,1,1,0.000000,0.000439,False,377,1
Nicotine,regular,0,1,1,0.000000,0.000439,False,378,1
Nicotinic_Receptors,regular,0,1,1,0.000000,0.000439,False,379,1
Nitric_Oxide,regular,0,4,4,0.000000,0.000439,False,381,1
Nitric_Oxide_Synthase,regular,0,1,1,0.000000,0.000439,False,382,1
Nitroarginine,regular,0,1,1,0.000000,0.000439,False,383,1
Noise,regular,0,1,1,0.000000,0.000439,False,384,1
Norepinephrine,regular,0,2,2,0.000000,0.000439,False,386,1
NOS3_protein_human_NOS3,regular,0,1,1,0.000000,0.000439,False,387,1
Okadaic_Acid,regular,0,2,2,0.000000,0.000439,False,388,1
Operative_Surgical_Procedures,regular,0,3,3,0.000000,0.000439,False,389,1
Ouabain,regular,0,2,2,0.000000,0.000439,False,390,1
Overweight,regular,0,1,1,0.000000,0.000439,False,391,1
Oxidation,regular,0,1,1,0.000000,0.000439,False,392,1
Paraganglioma,regular,0,1,1,0.000000,0.000439,False,393,1
Pathologic_Processes,regular,0,1,1,0.000000,0.000439,False,394,1
Peptidyl_Dipeptidase_A,regular,0,1,1,0.000000,0.000439,False,395,1
Perinephritis,regular,0,1,1,0.000000,0.000439,False,396,1
Pharmacotherapy,regular,0,13,13,0.000000,0.000439,False,408,1
Phenylephrine,regular,0,2,2,0.000000,0.000439,False,409,1
Pheochromocytoma,regular,0,1,1,0.000000,0.000439,False,410,1
Plasma,regular,0,1,1,0.000000,0.000439,False,411,1
Players,regular,0,1,1,0.000000,0.000439,False,412,1
Polymorphism_Genetic,regular,0,2,2,0.000000,0.000439,False,413,1
Potassium,regular,0,2,2,0.000000,0.000439,False,414,1
presenilin,regular,0,1,1,0.000000,0.000439,False,415,1
presenilin_1,regular,0,1,1,0.000000,0.000439,False,416,1
Pressors,regular,0,1,1,0.000000,0.000439,False,417,1
Prions,regular,0,3,3,0.000000,0.000439,False,419,1
Prostaglandins,regular,0,1,1,0.000000,0.000439,False,420,1
PS2_protein_alzheimer_associated_PSEN2,regular,0,1,1,0.000000,0.000439,False,421,1
PSEN1,regular,0,1,1,0.000000,0.000439,False,422,1
Rare_Diseases,regular,1,1,2,0.000000,0.000446,False,364,1
Reactive_Oxygen_Species,regular,0,13,13,0.000000,0.000439,False,425,1
receptor,regular,0,3,3,0.000000,0.000439,False,426,1
Recombinant_Erythropoietin,regular,0,1,1,0.000000,0.000439,False,427,1
Renal_artery_occlusion,regular,0,1,1,0.000000,0.000439,False,428,1
Renal_Artery_Stenosis,regular,0,1,1,0.000000,0.000439,False,429,1
Renal_infarction,regular,0,1,1,0.000000,0.000439,False,430,1
Renal_ischaemia,regular,0,1,1,0.000000,0.000439,False,431,1
Renal_vascular_disorders_NOS,regular,0,1,1,0.000000,0.000439,False,432,1
Renin,regular,0,1,1,0.000000,0.000439,False,433,1
Saline,regular,0,1,1,0.000000,0.000439,False,434,1
Salts,regular,0,1,1,0.000000,0.000439,False,435,1
Scopolamine,regular,0,4,4,0.000000,0.000439,False,437,1
Sensory_denervation_disorder,regular,0,1,1,0.000000,0.000439,False,438,1
Serotonin,regular,0,3,3,0.000000,0.000439,False,439,1
Single_Nucleotide_Polymorphism,regular,0,2,2,0.000000,0.000439,False,441,1
Sleep_Apnea_Obstructive,regular,0,2,2,0.000000,0.000439,False,442,1
Sleep_Apnea_Syndromes,regular,0,1,1,0.000000,0.000439,False,443,1
Sodium,regular,0,1,1,0.000000,0.000439,False,444,1
Sodium_Chloride,regular,0,2,2,0.000000,0.000439,False,445,1
Sodium_Chloride_Dietary,regular,0,1,1,0.000000,0.000439,False,446,1
sorafenib,regular,0,2,2,0.000000,0.000439,False,447,1
Stenosis,regular,0,1,1,0.000000,0.000439,False,448,1
Stenosis_unspecified,regular,0,2,2,0.000000,0.000439,False,449,1
Steroids,regular,0,4,4,0.000000,0.000439,False,451,1
Stimulus,regular,0,1,1,0.000000,0.000439,False,452,1
Streptozocin,regular,0,10,10,0.000000,0.000439,False,455,1
Study_models,regular,0,6,6,0.000000,0.000439,False,457,1
Substance,regular,0,2,2,0.000000,0.000439,False,458,1
SUCLA2_gene_SUCLA2,regular,0,1,1,0.000000,0.000439,False,459,1
Sugars,regular,0,1,1,0.000000,0.000439,False,460,1
Superoxides,regular,0,1,1,0.000000,0.000439,False,461,1
Tacrolimus,regular,0,1,1,0.000000,0.000439,False,462,1
Takayasu_s_Arteritis,regular,0,1,1,0.000000,0.000439,False,463,1
tau_Proteins,regular,0,1,1,0.000000,0.000439,False,464,1
Testosterone,regular,0,1,1,0.000000,0.000439,False,465,1
TNF_protein_human_TNF,regular,0,14,14,0.000000,0.000439,False,471,1
Tourniquets,regular,0,2,2,0.000000,0.000439,False,472,1
Transplantation,regular,0,1,1,0.000000,0.000439,False,473,1
Unilateral_nephrectomy,regular,0,1,1,0.000000,0.000439,False,475,1
Unilateral_renal_artery_stenosis,regular,0,1,1,0.000000,0.000439,False,476,1
Uric_Acid,regular,0,1,1,0.000000,0.000439,False,477,1
vascular_factor,regular,0,1,1,0.000000,0.000439,False,478,1
Vasoconstrictor_Agents,regular,0,1,1,0.000000,0.000439,False,479,1
Vasodilation_disorder,regular,0,1,1,0.000000,0.000439,False,480,1
Virus,regular,0,18,18,0.000000,0.000439,False,493,1
Vitamin_D_Deficiency,regular,0,2,2,0.000000,0.000439,False,495,1
Water,regular,0,1,1,0.000000,0.000439,False,496,1
Wounds_and_Injuries,regular,0,5,5,0.000000,0.000439,False,499,1
