from,to
Adrenal_Cortex_Hormones,Hypertension
Adrenal_Cortex_Hormones,Osteoporosis
Hypertension,Alzheimers
Hormone_replacement_therapy,Alzheimers
Hormone_replacement_therapy,Osteoporosis
