node,node_type,in_degree,out_degree,total_degree,betweenness,pagerank,in_cycle,scc_id,scc_size
Dissection_of_aorta,regular,1,0,1,0.000000,0.002902,False,30,1
Dopamine,regular,0,1,1,0.000000,0.000925,False,139,1
Dopamine_Receptor,regular,0,1,1,0.000000,0.000925,False,140,1
Down_Syndrome,regular,0,1,1,0.000000,0.000925,False,141,1
Drinking_Water,regular,0,1,1,0.000000,0.000925,False,142,1
ERCC8_CSH1_HSPA9,regular,0,1,1,0.000000,0.000925,False,143,1
Edema,regular,1,0,1,0.000000,0.002902,False,31,1
Embolism,regular,0,1,1,0.000000,0.000925,False,144,1
Emotional_Stress,regular,0,1,1,0.000000,0.000925,False,145,1
Encephalopathies,regular,1,0,1,0.000000,0.002902,False,32,1
End_stage_renal_failure,regular,1,0,1,0.000000,0.002902,False,33,1
Endocrine_System_Diseases,regular,0,1,1,0.000000,0.000925,False,146,1
Endopeptidases,regular,0,1,1,0.000000,0.000925,False,147,1
Endothelial_dysfunction,regular,1,1,2,0.000000,0.002902,True,69,44
Endothelin,regular,0,1,1,0.000000,0.000925,False,148,1
Endothelin_1,regular,0,1,1,0.000000,0.000925,False,149,1
Enzymes,regular,0,1,1,0.000000,0.000925,False,150,1
Epinephrine,regular,0,1,1,0.000000,0.000925,False,151,1
Erectile_dysfunction,regular,1,0,1,0.000000,0.002902,False,34,1
Erythropoietin,regular,0,1,1,0.000000,0.000925,False,152,1
Essential_Hypertension,regular,1,1,2,0.000000,0.002902,True,69,44
Estrogens,regular,0,1,1,0.000000,0.000925,False,153,1
Ethanol,regular,0,1,1,0.000000,0.000925,False,154,1
Evaluation,regular,1,0,1,0.000000,0.005530,False,6,1
Evaluation_procedure,regular,1,0,1,0.000000,0.005530,False,7,1
Excision,regular,0,1,1,0.000000,0.000925,False,155,1
Extravasation,regular,1,0,1,0.000000,0.002902,False,35,1
FRAGMENTS,regular,0,1,1,0.000000,0.000925,False,156,1
Fetal_Growth_Retardation,regular,1,1,2,0.000000,0.002902,True,69,44
Fibromuscular_Dysplasia,regular,0,1,1,0.000000,0.000925,False,157,1
Fibrosis,regular,1,1,2,0.000000,0.002902,True,69,44
Fluid_overload,regular,0,1,1,0.000000,0.000925,False,158,1
Free_Radicals,regular,0,1,1,0.000000,0.000925,False,159,1
Gene_Mutation,regular,0,1,1,0.000000,0.000925,False,160,1
Genes,regular,0,2,2,0.000000,0.000925,False,161,1
Glomerulosclerosis,regular,1,0,1,0.000000,0.002902,False,36,1
Glucocorticoid_remediable_aldosteronism,regular,0,1,1,0.000000,0.000925,False,162,1
Glucocorticoids,regular,0,1,1,0.000000,0.000925,False,163,1
Glycogen_Synthase_Kinase_3,regular,0,1,1,0.000000,0.000925,False,164,1
Glycosylation_End_Products_Advanced,regular,0,1,1,0.000000,0.000925,False,165,1
Glycyrrhizic_Acid,regular,0,1,1,0.000000,0.000925,False,166,1
Growth,regular,1,0,1,0.000000,0.002902,False,37,1
Headache,regular,1,0,1,0.000000,0.002902,False,38,1
Heart_Diseases,regular,1,0,1,0.000000,0.002902,False,39,1
Heart_failure,regular,1,1,2,0.000000,0.002902,True,69,44
Herpesvirus_1_Human,regular,0,1,1,0.000000,0.000925,False,167,1
Hormones,regular,0,1,1,0.000000,0.000925,False,168,1
Hospital_admission,regular,1,0,1,0.000000,0.002902,False,40,1
Hospitalization,regular,1,0,1,0.000000,0.002902,False,41,1
Hydrocortisone,regular,0,1,1,0.000000,0.000925,False,169,1
Hydronephrosis,regular,0,1,1,0.000000,0.000925,False,170,1
Hyperaldosteronism,regular,0,1,1,0.000000,0.000925,False,171,1
Hypercalcemia,regular,0,1,1,0.000000,0.000925,False,172,1
Hyperglycemia,regular,0,1,1,0.000000,0.000925,False,173,1
Hyperinsulinism,regular,0,1,1,0.000000,0.000925,False,174,1
Hypernatremia,regular,0,1,1,0.000000,0.000925,False,175,1
Hyperplasia,regular,0,1,1,0.000000,0.000925,False,176,1
Hypertension_Pulmonary,regular,1,0,1,0.000000,0.002902,False,42,1
Hypertension_Renovascular,regular,0,1,1,0.000000,0.000925,False,177,1
Hypertensive_heart_disease_NOS,regular,1,0,1,0.000000,0.002902,False,43,1
Hypertrophic_Cardiomyopathy,regular,1,0,1,0.000000,0.002902,False,44,1
Hypertrophy,regular,1,1,2,0.000000,0.002902,True,69,44
Hypertrophy_Left_Ventricular,regular,1,0,1,0.000000,0.002902,False,45,1
Hyperuricemia,regular,0,1,1,0.000000,0.000925,False,178,1
Hypoplasia,regular,0,1,1,0.000000,0.000925,False,179,1
Hypoxia,regular,1,2,3,0.000000,0.002902,True,69,44
IMPACT_gene,regular,0,2,2,0.000000,0.000925,False,180,1
Immobilization,regular,0,1,1,0.000000,0.000925,False,181,1
Immunosuppressive_Agents,regular,0,1,1,0.000000,0.000925,False,182,1
Impaired_cognition,regular,0,1,1,0.000000,0.000925,False,183,1
Infarction,regular,1,0,1,0.000000,0.002902,False,46,1
Inflammasomes,regular,0,1,1,0.000000,0.000925,False,184,1
Inflammatory_Response,regular,0,2,2,0.000000,0.000925,False,185,1
Infusion_procedures,regular,0,1,1,0.000000,0.000925,False,186,1
Injection,regular,0,1,1,0.000000,0.000925,False,187,1
Injection_procedure,regular,0,2,2,0.000000,0.000925,False,188,1
Injury,regular,0,2,2,0.000000,0.000925,False,189,1
Insulin,regular,0,1,1,0.000000,0.000925,False,190,1
Insulin_Resistance,regular,1,2,3,0.000000,0.002902,True,69,44
Intestinal_Microbiome,regular,0,2,2,0.000000,0.000925,False,191,1
Intracranial_Hemorrhages,regular,1,0,1,0.000000,0.002902,False,47,1
Intubation_Intratracheal,regular,0,1,1,0.000000,0.000925,False,192,1
Ions,regular,0,1,1,0.000000,0.000925,False,193,1
Iron,regular,0,1,1,0.000000,0.000925,False,194,1
Ischemia,regular,1,2,3,0.000000,0.002902,True,69,44
Ischemic_stroke,regular,1,0,1,0.000000,0.002902,False,48,1
Juxtaglomerular_tumor,regular,0,1,1,0.000000,0.000925,False,195,1
Kidney_Diseases,regular,1,1,2,0.000000,0.002902,True,69,44
Kidney_Failure,regular,1,1,2,0.000000,0.002902,True,69,44
Kidney_Failure_Acute,regular,1,0,1,0.000000,0.002902,False,49,1
Kidney_Failure_Chronic,regular,1,1,2,0.000000,0.002902,True,69,44
Kidney_Transplantation,regular,0,1,1,0.000000,0.000925,False,196,1
Labor_Childbirth,regular,1,0,1,0.000000,0.002902,False,50,1
Lack_of_sensation,regular,1,0,1,0.000000,0.002902,False,51,1
Leptin,regular,0,1,1,0.000000,0.000925,False,197,1
Lewy_Body_Disease,regular,1,0,1,0.000000,0.005530,False,8,1
Licorice,regular,0,1,1,0.000000,0.000925,False,198,1
Ligation,regular,0,1,1,0.000000,0.000925,False,199,1
Lipids,regular,0,1,1,0.000000,0.000925,False,200,1
Lipopolysaccharides,regular,0,2,2,0.000000,0.000925,False,201,1
Liquid_substance,regular,0,1,1,0.000000,0.000925,False,202,1
MAPT,regular,0,1,1,0.000000,0.000925,False,203,1
MAPT_protein_human_MAPT,regular,0,1,1,0.000000,0.000925,False,204,1
Magnesium,regular,0,1,1,0.000000,0.000925,False,205,1
Malnutrition,regular,0,1,1,0.000000,0.000925,False,206,1
Memory_Loss,regular,1,0,1,0.000000,0.005530,False,9,1
Memory_impairment,regular,0,1,1,0.000000,0.000925,False,207,1
Mental_deterioration,regular,0,1,1,0.000000,0.000925,False,208,1
Metabolic_syndrome,regular,0,1,1,0.000000,0.000925,False,209,1
Metals,regular,0,1,1,0.000000,0.000925,False,210,1
MicroRNAs,regular,0,2,2,0.000000,0.000925,False,211,1
Mineralocorticoid_Receptor,regular,0,1,1,0.000000,0.000925,False,212,1
Mineralocorticoids,regular,0,1,1,0.000000,0.000925,False,213,1
Molecule,regular,0,1,1,0.000000,0.000925,False,214,1
Mutation,regular,0,2,2,0.000000,0.000925,False,215,1
Myocardial_Infarction,regular,1,0,1,0.000000,0.002902,False,52,1
Myocardial_Ischemia,regular,1,0,1,0.000000,0.002902,False,53,1
Myocardial_dysfunction,regular,1,0,1,0.000000,0.002902,False,54,1
Myocardial_fibrosis,regular,1,0,1,0.000000,0.002902,False,55,1
NG_Nitroarginine_Methyl_Ester,regular,0,1,1,0.000000,0.000925,False,216,1
NOS3_protein_human_NOS3,regular,0,1,1,0.000000,0.000925,False,217,1
Na_K_Exchanging_ATPase,regular,0,1,1,0.000000,0.000925,False,218,1
Neoplasm,regular,0,1,1,0.000000,0.000925,False,219,1
Neoplasm_Metastasis,regular,0,1,1,0.000000,0.000925,False,220,1
Nephrectomy,regular,0,1,1,0.000000,0.000925,False,221,1
Nephrosclerosis,regular,1,0,1,0.000000,0.002902,False,56,1
Nerve_Degeneration,regular,0,1,1,0.000000,0.000925,False,222,1
Neurodegenerative_Disorders,regular,1,1,2,0.000000,0.005530,True,69,44
Neurofibrillary_Tangles,regular,1,1,2,0.000000,0.005530,True,69,44
Neurotoxins,regular,0,1,1,0.000000,0.000925,False,223,1
Nicotine,regular,0,1,1,0.000000,0.000925,False,224,1
Nicotinic_Receptors,regular,0,1,1,0.000000,0.000925,False,225,1
Nitric_Oxide,regular,0,2,2,0.000000,0.000925,False,226,1
Nitric_Oxide_Synthase,regular,0,1,1,0.000000,0.000925,False,227,1
Nitroarginine,regular,0,1,1,0.000000,0.000925,False,228,1
Noise,regular,0,1,1,0.000000,0.000925,False,229,1
Norepinephrine,regular,0,1,1,0.000000,0.000925,False,230,1
Obesity,regular,1,2,3,0.000000,0.002902,True,69,44
Obstruction,regular,0,1,1,0.000000,0.000925,False,231,1
Okadaic_Acid,regular,0,1,1,0.000000,0.000925,False,232,1
Operative_Surgical_Procedures,regular,0,1,1,0.000000,0.000925,False,233,1
Ouabain,regular,0,1,1,0.000000,0.000925,False,234,1
Overweight,regular,0,1,1,0.000000,0.000925,False,235,1
Oxidation,regular,0,1,1,0.000000,0.000925,False,236,1
Oxidative_Stress,regular,0,2,2,0.000000,0.000925,False,237,1
PS2_protein_alzheimer_associated_PSEN2,regular,0,1,1,0.000000,0.000925,False,238,1
PSEN1,regular,0,1,1,0.000000,0.000925,False,239,1
Paraganglioma,regular,0,1,1,0.000000,0.000925,False,240,1
Parkinson_Disease,regular,1,1,2,0.000000,0.005530,True,69,44
Pathogenesis,regular,1,2,3,0.000000,0.002902,True,69,44
Pathologic_Processes,regular,0,1,1,0.000000,0.000925,False,241,1
Pathological_Dilatation,regular,1,0,1,0.000000,0.002902,False,57,1
Peptides,regular,0,1,1,0.000000,0.000925,False,242,1
Peptidyl_Dipeptidase_A,regular,0,1,1,0.000000,0.000925,False,243,1
Perinephritis,regular,0,1,1,0.000000,0.000925,False,244,1
Pharmaceutical_Preparations,regular,0,2,2,0.000000,0.000925,False,245,1
Pharmacotherapy,regular,0,1,1,0.000000,0.000925,False,246,1
Phenylephrine,regular,0,1,1,0.000000,0.000925,False,247,1
Pheochromocytoma,regular,0,1,1,0.000000,0.000925,False,248,1
Plasma,regular,0,1,1,0.000000,0.000925,False,249,1
Players,regular,0,1,1,0.000000,0.000925,False,250,1
Polymorphism_Genetic,regular,0,2,2,0.000000,0.000925,False,251,1
Posterior_reversible_encephalopathy_syndrome,regular,1,0,1,0.000000,0.002902,False,58,1
Potassium,regular,0,1,1,0.000000,0.000925,False,252,1
Pre_Eclampsia,regular,1,1,2,0.000000,0.002902,True,69,44
Pregnancy,regular,1,0,1,0.000000,0.002902,False,59,1
Premature_Birth,regular,1,0,1,0.000000,0.002902,False,60,1
Pressors,regular,0,1,1,0.000000,0.000925,False,253,1
Prions,regular,0,1,1,0.000000,0.000925,False,254,1
Process,regular,0,2,2,0.000000,0.000925,False,255,1
Prostaglandins,regular,0,1,1,0.000000,0.000925,False,256,1
Proteins,regular,0,2,2,0.000000,0.000925,False,257,1
Proteinuria,regular,1,0,1,0.000000,0.002902,False,61,1
Pulmonary_Edema,regular,1,0,1,0.000000,0.002902,False,62,1
Purpura_Thrombotic_Thrombocytopenic,regular,1,0,1,0.000000,0.002902,False,63,1
Rare_Diseases,regular,0,1,1,0.000000,0.000925,False,258,1
Reactive_Oxygen_Species,regular,0,2,2,0.000000,0.000925,False,259,1
Recombinant_Erythropoietin,regular,0,1,1,0.000000,0.000925,False,260,1
Renal_Artery_Stenosis,regular,0,1,1,0.000000,0.000925,False,261,1
Renal_Insufficiency,regular,1,1,2,0.000000,0.002902,True,69,44
Renal_artery_occlusion,regular,0,1,1,0.000000,0.000925,False,262,1
Renal_infarction,regular,0,1,1,0.000000,0.000925,False,263,1
Renal_ischaemia,regular,0,1,1,0.000000,0.000925,False,264,1
Renal_vascular_disorders_NOS,regular,0,1,1,0.000000,0.000925,False,265,1
Renin,regular,0,1,1,0.000000,0.000925,False,266,1
SUCLA2_gene_SUCLA2,regular,0,1,1,0.000000,0.000925,False,267,1
Saline,regular,0,1,1,0.000000,0.000925,False,268,1
Salts,regular,0,1,1,0.000000,0.000925,False,269,1
Senile_Plaques,regular,1,0,1,0.000000,0.005530,False,10,1
Senile_dementia,regular,1,0,1,0.000000,0.005530,False,11,1
Sensory_denervation_disorder,regular,0,1,1,0.000000,0.000925,False,270,1
Serotonin,regular,0,1,1,0.000000,0.000925,False,271,1
Single_Nucleotide_Polymorphism,regular,0,1,1,0.000000,0.000925,False,272,1
Sleep_Apnea_Obstructive,regular,0,1,1,0.000000,0.000925,False,273,1
Sleep_Apnea_Syndromes,regular,0,1,1,0.000000,0.000925,False,274,1
Sodium,regular,0,1,1,0.000000,0.000925,False,275,1
Sodium_Chloride,regular,0,1,1,0.000000,0.000925,False,276,1
Sodium_Chloride_Dietary,regular,0,1,1,0.000000,0.000925,False,277,1
Spastic_syndrome,regular,1,0,1,0.000000,0.002902,False,64,1
Stenosis,regular,0,1,1,0.000000,0.000925,False,278,1
Stenosis_unspecified,regular,0,1,1,0.000000,0.000925,False,279,1
Steroids,regular,0,1,1,0.000000,0.000925,False,280,1
Stiffness,regular,1,1,2,0.000000,0.002902,True,69,44
Stimulus,regular,0,1,1,0.000000,0.000925,False,281,1
Streptozocin,regular,0,2,2,0.000000,0.000925,False,282,1
Study_models,regular,0,2,2,0.000000,0.000925,False,283,1
Substance,regular,0,1,1,0.000000,0.000925,False,284,1
Sugars,regular,0,1,1,0.000000,0.000925,False,285,1
Superoxides,regular,0,1,1,0.000000,0.000925,False,286,1
TNF_protein_human_TNF,regular,0,1,1,0.000000,0.000925,False,287,1
Tacrolimus,regular,0,1,1,0.000000,0.000925,False,288,1
Takayasu_s_Arteritis,regular,0,1,1,0.000000,0.000925,False,289,1
Testosterone,regular,0,1,1,0.000000,0.000925,False,290,1
Therapeutic_procedure,regular,0,2,2,0.000000,0.000925,False,291,1
Thrombosis,regular,0,1,1,0.000000,0.000925,False,292,1
Tourniquets,regular,0,1,1,0.000000,0.000925,False,293,1
Toxic_effect,regular,0,2,2,0.000000,0.000925,False,294,1
Transplantation,regular,0,1,1,0.000000,0.000925,False,295,1
Traumatic_Brain_Injury,regular,0,1,1,0.000000,0.000925,False,296,1
Unilateral_nephrectomy,regular,0,1,1,0.000000,0.000925,False,297,1
Unilateral_renal_artery_stenosis,regular,0,1,1,0.000000,0.000925,False,298,1
Uric_Acid,regular,0,1,1,0.000000,0.000925,False,299,1
Vascular_Diseases,regular,1,2,3,0.000000,0.002902,True,69,44
Vasoconstrictor_Agents,regular,0,1,1,0.000000,0.000925,False,300,1
Vasodilation_disorder,regular,0,1,1,0.000000,0.000925,False,301,1
Vasospasm,regular,0,1,1,0.000000,0.000925,False,302,1
Ventricular_Dysfunction_Left,regular,1,0,1,0.000000,0.002902,False,65,1
Ventricular_hypertrophy,regular,1,0,1,0.000000,0.002902,False,66,1
Virus,regular,0,1,1,0.000000,0.000925,False,303,1
Vitamin_D_Deficiency,regular,0,1,1,0.000000,0.000925,False,304,1
Water,regular,0,1,1,0.000000,0.000925,False,305,1
Wounds_and_Injuries,regular,0,1,1,0.000000,0.000925,False,306,1
Zinc,regular,0,1,1,0.000000,0.000925,False,307,1
adenoma,regular,0,1,1,0.000000,0.000925,False,308,1
agonists,regular,0,1,1,0.000000,0.000925,False,309,1
alanosine,regular,0,1,1,0.000000,0.000925,False,310,1
aluminum,regular,0,1,1,0.000000,0.000925,False,311,1
aluminum_chloride,regular,0,1,1,0.000000,0.000925,False,312,1
angiotensin_II,regular,0,1,1,0.000000,0.000925,False,313,1
aorta_constriction,regular,0,1,1,0.000000,0.000925,False,314,1
arginine_methyl_ester,regular,0,1,1,0.000000,0.000925,False,315,1
beta_site_APP_cleaving_enzyme_1_BACE1,regular,0,1,1,0.000000,0.000925,False,316,1
bevacizumab,regular,0,1,1,0.000000,0.000925,False,317,1
cardiac_arrhythmia,regular,1,0,1,0.000000,0.002902,False,67,1
cytokine,regular,0,1,1,0.000000,0.000925,False,318,1
desoxycorticosterone_acetate,regular,0,1,1,0.000000,0.000925,False,319,1
end_organ_damage,regular,1,0,1,0.000000,0.002902,False,68,1
fructose,regular,0,1,1,0.000000,0.000925,False,320,1
galactose,regular,0,1,1,0.000000,0.000925,False,321,1
gamma_secretase,regular,0,1,1,0.000000,0.000925,False,322,1
gene_therapy,regular,0,1,1,0.000000,0.000925,False,323,1
homocysteine,regular,0,1,1,0.000000,0.000925,False,324,1
hydrochloride,regular,0,1,1,0.000000,0.000925,False,325,1
imbalance,regular,0,2,2,0.000000,0.000925,False,326,1
inhibitors,regular,0,1,1,0.000000,0.000925,False,327,1
neuron_loss,regular,0,1,1,0.000000,0.000925,False,328,1
neuronal,regular,0,1,1,0.000000,0.000925,False,329,1
presenilin,regular,0,1,1,0.000000,0.000925,False,330,1
presenilin_1,regular,0,1,1,0.000000,0.000925,False,331,1
receptor,regular,0,2,2,0.000000,0.000925,False,332,1
scopolamine,regular,0,1,1,0.000000,0.000925,False,333,1
sorafenib,regular,0,1,1,0.000000,0.000925,False,334,1
tau_Proteins,regular,0,1,1,0.000000,0.000925,False,335,1
vascular_factor,regular,0,1,1,0.000000,0.000925,False,336,1
