node,scc_id,scc_size
Administration_Oral,76,1
Adrenal_Cortex_Hormones,77,1
Adrenal_Gland_Neoplasms,78,1
Adrenergic_Receptor,79,1
Agent,80,1
Aldosterone,81,1
Amyloid,82,1
Amyloid_Fibrils,83,1
Amyloid_beta,84,1
Amyloid_beta_Peptides,85,1
Amyloid_beta_Protein_Precursor,86,1
Amyloidosis,87,1
Androgens,88,1
Angiogenesis_Inhibitors,89,1
Angiotensins,90,1
Antihypertensive_Agents,91,1
Antioxidants,92,1
Aortic_coarctation,93,1
Apolipoprotein_E4,94,1
Apolipoprotein_E_APOE,95,1
Arginine,96,1
Argipressin,97,1
Atherosclerotic_renal_artery_stenosis,98,1
Autonomic_Dysreflexia,99,1
Banding_procedure,100,1
Bilateral_renal_artery_stenosis,101,1
Blood_Pressure_Monitoring_Ambulatory,102,1
Brain_Injuries,103,1
COVID_19,104,1
Cadmium,105,1
Calcineurin_inhibitor,106,1
Calcium,107,1
Candidate_Disease_Gene,108,1
Catecholamines,109,1
Cerebral_Amyloid_Angiopathy,110,1
Cerebrospinal_Fluid,111,1
Cholesterol,112,1
Chronic_inflammation,113,1
Chymosin_REN,114,1
Clip,115,1
Clipping,116,1
Closure_by_clamp,117,1
Cocaine,118,1
Compression_procedure,119,1
Congenital_Abnormality,120,1
Conn_Syndrome,121,1
Constriction_procedure,122,1
Contraceptives_Oral,123,1
Copper,124,1
Corticosterone,125,1
Corticotropin,126,1
Cushing_Syndrome,127,1
Cyclosporine,128,1
DNA_Mitochondrial,129,1
DOCA,130,1
Dementia,131,1
Denervation,132,1
Deoxycorticosterone,133,1
Deterioration,134,1
Dexamethasone,135,1
Diet,136,1
Diet_High_Fat,137,1
Diet_Protein_Restricted,138,1
Dopamine,139,1
Dopamine_Receptor,140,1
Down_Syndrome,141,1
Drinking_Water,142,1
ERCC8_CSH1_HSPA9,143,1
Embolism,144,1
Emotional_Stress,145,1
Endocrine_System_Diseases,146,1
Endopeptidases,147,1
Endothelin,148,1
Endothelin_1,149,1
Enzymes,150,1
Epinephrine,151,1
Erythropoietin,152,1
Estrogens,153,1
Ethanol,154,1
Excision,155,1
FRAGMENTS,156,1
Fibromuscular_Dysplasia,157,1
Fluid_overload,158,1
Free_Radicals,159,1
Gene_Mutation,160,1
Genes,161,1
Glucocorticoid_remediable_aldosteronism,162,1
Glucocorticoids,163,1
Glycogen_Synthase_Kinase_3,164,1
Glycosylation_End_Products_Advanced,165,1
Glycyrrhizic_Acid,166,1
Herpesvirus_1_Human,167,1
Hormones,168,1
Hydrocortisone,169,1
Hydronephrosis,170,1
Hyperaldosteronism,171,1
Hypercalcemia,172,1
Hyperglycemia,173,1
Hyperinsulinism,174,1
Hypernatremia,175,1
Hyperplasia,176,1
Hypertension_Renovascular,177,1
Hyperuricemia,178,1
Hypoplasia,179,1
IMPACT_gene,180,1
Immobilization,181,1
Immunosuppressive_Agents,182,1
Impaired_cognition,183,1
Inflammasomes,184,1
Inflammatory_Response,185,1
Infusion_procedures,186,1
Injection,187,1
Injection_procedure,188,1
Injury,189,1
Insulin,190,1
Intestinal_Microbiome,191,1
Intubation_Intratracheal,192,1
Ions,193,1
Iron,194,1
Juxtaglomerular_tumor,195,1
Kidney_Transplantation,196,1
Leptin,197,1
Licorice,198,1
Ligation,199,1
Lipids,200,1
Lipopolysaccharides,201,1
Liquid_substance,202,1
MAPT,203,1
MAPT_protein_human_MAPT,204,1
Magnesium,205,1
Malnutrition,206,1
Memory_impairment,207,1
Mental_deterioration,208,1
Metabolic_syndrome,209,1
Metals,210,1
MicroRNAs,211,1
Mineralocorticoid_Receptor,212,1
Mineralocorticoids,213,1
Molecule,214,1
Mutation,215,1
NG_Nitroarginine_Methyl_Ester,216,1
NOS3_protein_human_NOS3,217,1
Na_K_Exchanging_ATPase,218,1
Neoplasm,219,1
Neoplasm_Metastasis,220,1
Nephrectomy,221,1
Nerve_Degeneration,222,1
Neurotoxins,223,1
Nicotine,224,1
Nicotinic_Receptors,225,1
Nitric_Oxide,226,1
Nitric_Oxide_Synthase,227,1
Nitroarginine,228,1
Noise,229,1
Norepinephrine,230,1
Obstruction,231,1
Okadaic_Acid,232,1
Operative_Surgical_Procedures,233,1
Ouabain,234,1
Overweight,235,1
Oxidation,236,1
Oxidative_Stress,237,1
PS2_protein_alzheimer_associated_PSEN2,238,1
PSEN1,239,1
Paraganglioma,240,1
Pathologic_Processes,241,1
Peptides,242,1
Peptidyl_Dipeptidase_A,243,1
Perinephritis,244,1
Pharmaceutical_Preparations,245,1
Pharmacotherapy,246,1
Phenylephrine,247,1
Pheochromocytoma,248,1
Plasma,249,1
Players,250,1
Polymorphism_Genetic,251,1
Potassium,252,1
Pressors,253,1
Prions,254,1
Process,255,1
Prostaglandins,256,1
Proteins,257,1
Rare_Diseases,258,1
Reactive_Oxygen_Species,259,1
Recombinant_Erythropoietin,260,1
Renal_Artery_Stenosis,261,1
Renal_artery_occlusion,262,1
Renal_infarction,263,1
Renal_ischaemia,264,1
Renal_vascular_disorders_NOS,265,1
Renin,266,1
SUCLA2_gene_SUCLA2,267,1
Saline,268,1
Salts,269,1
Sensory_denervation_disorder,270,1
Serotonin,271,1
Single_Nucleotide_Polymorphism,272,1
Sleep_Apnea_Obstructive,273,1
Sleep_Apnea_Syndromes,274,1
Sodium,275,1
Sodium_Chloride,276,1
Sodium_Chloride_Dietary,277,1
Stenosis,278,1
Stenosis_unspecified,279,1
Steroids,280,1
Stimulus,281,1
Streptozocin,282,1
Study_models,283,1
Substance,284,1
Sugars,285,1
Superoxides,286,1
TNF_protein_human_TNF,287,1
Tacrolimus,288,1
Takayasu_s_Arteritis,289,1
Testosterone,290,1
Therapeutic_procedure,291,1
Thrombosis,292,1
Tourniquets,293,1
Toxic_effect,294,1
Transplantation,295,1
Traumatic_Brain_Injury,296,1
Unilateral_nephrectomy,297,1
Unilateral_renal_artery_stenosis,298,1
Uric_Acid,299,1
Vasoconstrictor_Agents,300,1
Vasodilation_disorder,301,1
Vasospasm,302,1
Virus,303,1
Vitamin_D_Deficiency,304,1
Water,305,1
Wounds_and_Injuries,306,1
Zinc,307,1
adenoma,308,1
agonists,309,1
alanosine,310,1
aluminum,311,1
aluminum_chloride,312,1
angiotensin_II,313,1
aorta_constriction,314,1
arginine_methyl_ester,315,1
beta_site_APP_cleaving_enzyme_1_BACE1,316,1
bevacizumab,317,1
cytokine,318,1
desoxycorticosterone_acetate,319,1
fructose,320,1
galactose,321,1
gamma_secretase,322,1
gene_therapy,323,1
homocysteine,324,1
hydrochloride,325,1
imbalance,326,1
inhibitors,327,1
neuron_loss,328,1
neuronal,329,1
presenilin,330,1
presenilin_1,331,1
receptor,332,1
scopolamine,333,1
sorafenib,334,1
tau_Proteins,335,1
vascular_factor,336,1
