from,to
Insulin_Resistance,Alzheimers
Insulin_Resistance,Hypertension
Diet,Alzheimers
Diet,Hypertension
Diet,Insulin_Resistance
Dexamethasone,Hypertension
Dexamethasone,Insulin_Resistance
Hypertension,Alzheimers
Hypertension,Insulin_Resistance
