from,to
Hypertension,Alzheimers
Hypertension,Obesity
Diet,Alzheimers
Diet,Hypertension
Diet,Fatty_Liver
Diet,Obesity
Obesity,Alzheimers
Obesity,Hypertension
Obesity,Fatty_Liver
