from,to
Atherosclerosis,Hypertension
Angiotensin_II,Atherosclerosis
Angiotensin_II,Hypertension
Hypertension,Alzheimers
Hypertension,Atherosclerosis
Cholesterol,Alzheimers
Cholesterol,Atherosclerosis
