from,to
Dexamethasone,Hypertension
Dexamethasone,Insulin_Resistance
Insulin_Resistance,Alzheimers
Insulin_Resistance,Hypertension
Diet,Alzheimers
Diet,Hypertension
Diet,Insulin_Resistance
Hypertension,Alzheimers
Hypertension,Insulin_Resistance
