from,to
Ethanol,Hypertension
Ethanol,Sedation
Hypertension,Alzheimers
Pharmaceutical_Preparations,Alzheimers
Pharmaceutical_Preparations,Hypertension
Pharmaceutical_Preparations,Sedation
