from,to
Hypertension,Alzheimers
Pharmaceutical_Preparations,Alzheimers
Pharmaceutical_Preparations,Hypertension
Pharmaceutical_Preparations,Toxic_nephropathy
Cadmium,Hypertension
Cadmium,Toxic_nephropathy
