from,to
Injection_procedure,Alzheimers
Injection_procedure,Diabetes_Mellitus
Injection_procedure,Hypertension
Hypertension,Alzheimers
Hypertension,Diabetes_Mellitus
Streptozocin,Alzheimers
Streptozocin,Diabetes_Mellitus
Streptozocin,Hypertension
Diabetes_Mellitus,Hypertension
