from,to
Diet,Alzheimers
Diet,Hypertension
Diet,Inflammation
Diet,Metabolic_Diseases
Hypertension,Alzheimers
Hypertension,Inflammation
Inflammation,Alzheimers
Inflammation,Hypertension
Inflammation,Metabolic_Diseases
Alzheimers,Inflammation
