from,to
Proteins,Alzheimers
Proteins,Hypertension
Proteins,Oxidative_Stress
Proteins,Toxic_effect
Toxic_effect,Alzheimers
Toxic_effect,Hypertension
Hypertension,Alzheimers
Oxidative_Stress,Alzheimers
Oxidative_Stress,Hypertension
