from,to
Diet,Alzheimers
Diet,Hypertension
Diet,Insulin_Resistance
Hypertension,Alzheimers
Hypertension,Insulin_Resistance
Insulin_Resistance,Alzheimers
Insulin_Resistance,Hypertension
Dexamethasone,Hypertension
Dexamethasone,Insulin_Resistance
