from,to
Alzheimers,Neurodegenerative_Disorders
Neurodegenerative_Disorders,Alzheimers
Oxidative_Stress,Alzheimers
Oxidative_Stress,Hypertension
Oxidative_Stress,Neurodegenerative_Disorders
Mutation,Alzheimers
Mutation,Hypertension
Mutation,Neurodegenerative_Disorders
Hypertension,Alzheimers
