from,to
Degenerative_abnormality,Alzheimers
Degenerative_abnormality,Degenerative_polyarthritis
Degenerative_abnormality,Hypertension
Alzheimers,Degenerative_abnormality
Alzheimers,Inflammation
Hypertension,Alzheimers
Hypertension,Inflammation
Inflammation,Alzheimers
Inflammation,Degenerative_polyarthritis
Inflammation,Hypertension
