from,to
Hypertension,Alzheimers
Hypertension,Obesity
Obesity,Alzheimers
Obesity,Hypertension
Obesity,Metabolic_syndrome
Metabolic_syndrome,Hypertension
Diet,Alzheimers
Diet,Hypertension
Diet,Metabolic_syndrome
Diet,Obesity
