from,to
Diet,Alzheimers
Diet,Hyperinsulinism
Diet,Hypertension
Diet,Insulin_Resistance
Insulin_Resistance,Alzheimers
Insulin_Resistance,Hyperinsulinism
Insulin_Resistance,Hypertension
Hyperinsulinism,Hypertension
Hyperinsulinism,Insulin_Resistance
Hypertension,Alzheimers
Hypertension,Insulin_Resistance
