from,to
Degenerative_abnormality,Alzheimers
Degenerative_abnormality,Blind_Vision
Degenerative_abnormality,Hypertension
Diabetes,Alzheimers
Diabetes,Blind_Vision
Diabetes,Hypertension
Hypertension,Alzheimers
Hypertension,Diabetes
Alzheimers,Degenerative_abnormality
