from,to
Ischemia,Alzheimers
Ischemia,Hypertension
Ischemia,cardiac_arrhythmia
Epinephrine,Hypertension
Epinephrine,cardiac_arrhythmia
Hypertension,Alzheimers
Hypertension,Ischemia
Hypertension,cardiac_arrhythmia
